x	y	showSelected1
1590258600	269	West Bengal
1590258600	0	Cases being reassigned to states
1590345000	0	Andaman and Nicobar Islands
1590345000	56	Andhra Pradesh
1590345000	0	Arunachal Pradesh
1590345000	4	Assam
1590345000	13	Bihar
1590345000	3	Chandigarh
1590345000	0	Chhattisgarh
1590345000	0	Dadar Nagar Haveli
1590345000	261	Delhi
1590345000	0	Goa
1590345000	858	Gujarat
1590345000	16	Haryana
1590345000	3	Himachal Pradesh
1590345000	21	Jammu and Kashmir
1590345000	4	Jharkhand
1590345000	42	Karnataka
1590345000	4	Kerala
1590345000	0	Ladakh
1590345000	290	Madhya Pradesh
1590345000	1635	Maharashtra
1590345000	0	Manipur
1590345000	1	Meghalaya
1590345000	0	Mizoram
1590345000	7	Odisha
1590345000	0	Puducherry
1590345000	40	Punjab
1590345000	163	Rajasthan
1590345000	0	Sikkim
1590345000	111	Tamil Nadu
1590345000	53	Telengana
1590345000	0	Tripura
1590345000	3	Uttarakhand
1590345000	161	Uttar Pradesh
1590345000	272	West Bengal
1590345000	0	Cases being reassigned to states
1590431400	0	Andaman and Nicobar Islands
1590431400	56	Andhra Pradesh
1590431400	0	Arunachal Pradesh
1590431400	4	Assam
1590431400	13	Bihar
1590431400	3	Chandigarh
1590431400	0	Chhattisgarh
1590431400	0	Dadar Nagar Haveli
1590431400	276	Delhi
1590431400	0	Goa
1590431400	888	Gujarat
1590431400	16	Haryana
1590431400	5	Himachal Pradesh
1590431400	23	Jammu and Kashmir
1590431400	4	Jharkhand
1590431400	44	Karnataka
1590431400	5	Kerala
1590431400	0	Ladakh
1590431400	300	Madhya Pradesh
1590431400	1695	Maharashtra
1590431400	0	Manipur
1590431400	1	Meghalaya
1590431400	0	Mizoram
1590431400	0	Nagaland
1590431400	7	Odisha
1590431400	0	Puducherry
1590431400	40	Punjab
1590431400	167	Rajasthan
1590431400	0	Sikkim
1590431400	118	Tamil Nadu
1590431400	56	Telengana
1590431400	0	Tripura
1590431400	3	Uttarakhand
1590431400	165	Uttar Pradesh
1590431400	278	West Bengal
1590431400	0	Cases being reassigned to states
1590517800	0	Andaman and Nicobar Islands
1590517800	57	Andhra Pradesh
1590517800	0	Arunachal Pradesh
1590517800	4	Assam
1590517800	13	Bihar
1590517800	4	Chandigarh
1590517800	0	Chhattisgarh
1590517800	0	Dadar Nagar Haveli
1590517800	288	Delhi
1590517800	0	Goa
1590517800	915	Gujarat
1590517800	17	Haryana
1590517800	5	Himachal Pradesh
1590517800	24	Jammu and Kashmir
1590517800	4	Jharkhand
1590517800	44	Karnataka
1590517800	6	Kerala
1590517800	0	Ladakh
1590517800	305	Madhya Pradesh
1590517800	1792	Maharashtra
1590517800	0	Manipur
1590517800	1	Meghalaya
1590517800	0	Mizoram
1590517800	0	Nagaland
1590517800	7	Odisha
1590517800	0	Puducherry
1590517800	40	Punjab
1590517800	170	Rajasthan
1590517800	0	Sikkim
1590517800	127	Tamil Nadu
1590517800	57	Telengana
1590517800	0	Tripura
1590517800	4	Uttarakhand
1590517800	170	Uttar Pradesh
1590517800	283	West Bengal
1590517800	0	Cases being reassigned to states
1590604200	0	Andaman and Nicobar Islands
1590604200	58	Andhra Pradesh
1590604200	0	Arunachal Pradesh
1590604200	4	Assam
1590604200	15	Bihar
1590604200	4	Chandigarh
1590604200	0	Chhattisgarh
1590604200	0	Dadar Nagar Haveli
1590604200	303	Delhi
1590604200	0	Goa
1590604200	938	Gujarat
1590604200	18	Haryana
1590604200	5	Himachal Pradesh
1590604200	26	Jammu and Kashmir
1590604200	4	Jharkhand
1590604200	47	Karnataka
1590604200	7	Kerala
1590604200	0	Ladakh
1590604200	313	Madhya Pradesh
1590604200	1897	Maharashtra
1590604200	0	Manipur
1590604200	1	Meghalaya
1590604200	0	Mizoram
1590604200	0	Nagaland
1590604200	7	Odisha
1590604200	0	Puducherry
1590604200	40	Punjab
1590604200	173	Rajasthan
1590604200	0	Sikkim
1590604200	133	Tamil Nadu
1590604200	63	Telengana
1590604200	0	Tripura
1590604200	4	Uttarakhand
1590604200	182	Uttar Pradesh
1590604200	289	West Bengal
1590604200	0	Cases being reassigned to states
1590690600	0	Andaman and Nicobar Islands
1590690600	59	Andhra Pradesh
1590690600	0	Arunachal Pradesh
1590690600	4	Assam
1590690600	15	Bihar
1590690600	4	Chandigarh
1590690600	0	Chhattisgarh
1590690600	0	Dadar Nagar Haveli
1590690600	316	Delhi
1590690600	0	Goa
1590690600	960	Gujarat
1590690600	19	Haryana
1590690600	5	Himachal Pradesh
1590690600	27	Jammu and Kashmir
1590690600	4	Jharkhand
1590690600	47	Karnataka
1590690600	7	Kerala
1590690600	0	Ladakh
1590690600	321	Madhya Pradesh
1590690600	1982	Maharashtra
1590690600	0	Manipur
1590690600	1	Meghalaya
1590690600	0	Mizoram
1590690600	0	Nagaland
1590690600	7	Odisha
1590690600	0	Puducherry
1590690600	40	Punjab
1590690600	180	Rajasthan
1590690600	0	Sikkim
1590690600	145	Tamil Nadu
1590690600	67	Telengana
1590690600	0	Tripura
1590690600	4	Uttarakhand
1590690600	197	Uttar Pradesh
1590690600	295	West Bengal
1590690600	0	Cases being reassigned to states
1590777000	0	Andaman and Nicobar Islands
1590777000	60	Andhra Pradesh
1590777000	0	Arunachal Pradesh
1590777000	4	Assam
1590777000	15	Bihar
1590777000	4	Chandigarh
1590777000	1	Chhattisgarh
1590777000	0	Dadar Nagar Haveli
1590777000	398	Delhi
1590777000	0	Goa
1590777000	980	Gujarat
1590777000	19	Haryana
1590777000	5	Himachal Pradesh
1590777000	28	Jammu and Kashmir
1590777000	5	Jharkhand
1590777000	48	Karnataka
1590777000	8	Kerala
1590777000	0	Ladakh
1590777000	334	Madhya Pradesh
1590777000	2098	Maharashtra
1590777000	0	Manipur
1590777000	1	Meghalaya
1590777000	0	Mizoram
1590777000	0	Nagaland
1590777000	7	Odisha
1590777000	0	Puducherry
1590777000	42	Punjab
1590777000	184	Rajasthan
1590777000	0	Sikkim
1590777000	154	Tamil Nadu
1590777000	71	Telengana
1590777000	0	Tripura
1590777000	5	Uttarakhand
1590777000	198	Uttar Pradesh
1590777000	302	West Bengal
1590777000	0	Cases being reassigned to states
1590863400	0	Andaman and Nicobar Islands
1590863400	60	Andhra Pradesh
1590863400	0	Arunachal Pradesh
1590863400	4	Assam
1590863400	20	Bihar
1590863400	4	Chandigarh
1590863400	1	Chhattisgarh
1590863400	0	Dadar Nagar Haveli
1590863400	416	Delhi
1590863400	0	Goa
1590863400	1007	Gujarat
1590863400	20	Haryana
1590863400	5	Himachal Pradesh
1590863400	28	Jammu and Kashmir
1590863400	5	Jharkhand
1590863400	48	Karnataka
1590863400	9	Kerala
1590863400	0	Ladakh
1590863400	343	Madhya Pradesh
1590863400	2197	Maharashtra
1590863400	0	Manipur
1590863400	1	Meghalaya
1590863400	0	Mizoram
1590863400	0	Nagaland
1590863400	7	Odisha
1590863400	0	Puducherry
1590863400	44	Punjab
1590863400	193	Rajasthan
1590863400	0	Sikkim
1590863400	160	Tamil Nadu
1590863400	77	Telengana
1590863400	0	Tripura
1590863400	5	Uttarakhand
1590863400	201	Uttar Pradesh
1590863400	309	West Bengal
1590863400	0	Cases being reassigned to states
1590949800	0	Andaman and Nicobar Islands
1590949800	62	Andhra Pradesh
1590949800	0	Arunachal Pradesh
1590949800	4	Assam
1590949800	21	Bihar
1590949800	4	Chandigarh
1590949800	1	Chhattisgarh
1590949800	0	Dadar Nagar Haveli
1590949800	473	Delhi
1590949800	0	Goa
1590949800	1038	Gujarat
1590949800	20	Haryana
1590949800	5	Himachal Pradesh
1590949800	28	Jammu and Kashmir
1590949800	5	Jharkhand
1590949800	51	Karnataka
1590949800	9	Kerala
1590949800	0	Ladakh
1590949800	350	Madhya Pradesh
1590949800	2286	Maharashtra
1590949800	0	Manipur
1590949800	1	Meghalaya
1590949800	0	Mizoram
1590949800	0	Nagaland
1590949800	7	Odisha
1590949800	0	Puducherry
1590949800	45	Punjab
1590949800	194	Rajasthan
1590949800	0	Sikkim
1590949800	173	Tamil Nadu
1590949800	82	Telengana
1590949800	0	Tripura
1590949800	5	Uttarakhand
1590949800	213	Uttar Pradesh
1590949800	317	West Bengal
1590949800	0	Cases being reassigned to states
1591036200	0	Andaman and Nicobar Islands
1591036200	64	Andhra Pradesh
1591036200	0	Arunachal Pradesh
1591036200	4	Assam
1591036200	24	Bihar
1591036200	4	Chandigarh
1591036200	1	Chhattisgarh
1591036200	0	Dadar Nagar Haveli
1591036200	523	Delhi
1591036200	0	Goa
1591036200	1063	Gujarat
1591036200	21	Haryana
1591036200	5	Himachal Pradesh
1591036200	31	Jammu and Kashmir
1591036200	5	Jharkhand
1591036200	52	Karnataka
1591036200	10	Kerala
1591036200	0	Ladakh
1591036200	358	Madhya Pradesh
1591036200	2362	Maharashtra
1591036200	0	Manipur
1591036200	1	Meghalaya
1591036200	0	Mizoram
1591036200	0	Nagaland
1591036200	7	Odisha
1591036200	0	Puducherry
1591036200	45	Punjab
1591036200	198	Rajasthan
1591036200	0	Sikkim
1591036200	184	Tamil Nadu
1591036200	88	Telengana
1591036200	0	Tripura
1591036200	6	Uttarakhand
1591036200	217	Uttar Pradesh
1591036200	325	West Bengal
1591036200	0	Cases being reassigned to states
1591122600	0	Andaman and Nicobar Islands
1591122600	64	Andhra Pradesh
1591122600	0	Arunachal Pradesh
1591122600	4	Assam
1591122600	24	Bihar
1591122600	5	Chandigarh
1591122600	1	Chhattisgarh
1591122600	0	Dadar Nagar Haveli
1591122600	556	Delhi
1591122600	0	Goa
1591122600	1092	Gujarat
1591122600	23	Haryana
1591122600	5	Himachal Pradesh
1591122600	33	Jammu and Kashmir
1591122600	5	Jharkhand
1591122600	52	Karnataka
1591122600	11	Kerala
1591122600	1	Ladakh
1591122600	364	Madhya Pradesh
1591122600	2465	Maharashtra
1591122600	0	Manipur
1591122600	1	Meghalaya
1591122600	0	Mizoram
1591122600	0	Nagaland
1591122600	7	Odisha
1591122600	0	Puducherry
1591122600	46	Punjab
1591122600	203	Rajasthan
1591122600	0	Sikkim
1591122600	197	Tamil Nadu
1591122600	92	Telengana
1591122600	0	Tripura
1591122600	7	Uttarakhand
1591122600	222	Uttar Pradesh
1591122600	335	West Bengal
1591122600	0	Cases being reassigned to states
1591209000	0	Andaman and Nicobar Islands
1591209000	68	Andhra Pradesh
1591209000	0	Arunachal Pradesh
1591209000	4	Assam
1591209000	25	Bihar
1591209000	5	Chandigarh
1591209000	2	Chhattisgarh
1591209000	0	Dadar Nagar Haveli
1591209000	606	Delhi
1591209000	0	Goa
1591209000	1122	Gujarat
1591209000	23	Haryana
1591209000	5	Himachal Pradesh
1591209000	34	Jammu and Kashmir
1591209000	5	Jharkhand
1591209000	53	Karnataka
1591209000	11	Kerala
1591209000	1	Ladakh
1591209000	371	Madhya Pradesh
1591209000	2587	Maharashtra
1591209000	0	Manipur
1591209000	1	Meghalaya
1591209000	0	Mizoram
1591209000	0	Nagaland
1591209000	7	Odisha
1591209000	0	Puducherry
1591209000	47	Punjab
1591209000	209	Rajasthan
1591209000	0	Sikkim
1591209000	208	Tamil Nadu
1591209000	99	Telengana
1591209000	0	Tripura
1591209000	8	Uttarakhand
1591209000	229	Uttar Pradesh
1591209000	345	West Bengal
1591209000	0	Cases being reassigned to states
1591295400	0	Andaman and Nicobar Islands
1591295400	71	Andhra Pradesh
1591295400	0	Arunachal Pradesh
1591295400	4	Assam
1591295400	29	Bihar
1591295400	5	Chandigarh
1591295400	2	Chhattisgarh
1591295400	0	Dadar Nagar Haveli
1591295400	650	Delhi
1591295400	0	Goa
1591295400	1155	Gujarat
1591295400	24	Haryana
1591295400	5	Himachal Pradesh
1591295400	35	Jammu and Kashmir
1591295400	6	Jharkhand
1591295400	57	Karnataka
1591295400	14	Kerala
1591295400	1	Ladakh
1591295400	377	Madhya Pradesh
1591295400	2710	Maharashtra
1591295400	0	Manipur
1591295400	1	Meghalaya
1591295400	0	Mizoram
1591295400	0	Nagaland
1591295400	7	Odisha
1591295400	0	Puducherry
1591295400	47	Punjab
1591295400	213	Rajasthan
1591295400	0	Sikkim
1591295400	220	Tamil Nadu
1591295400	105	Telengana
1591295400	0	Tripura
1591295400	10	Uttarakhand
1591295400	245	Uttar Pradesh
1591295400	355	West Bengal
1591295400	0	Cases being reassigned to states
1591381800	0	Andaman and Nicobar Islands
1591381800	73	Andhra Pradesh
1591381800	0	Arunachal Pradesh
1591381800	4	Assam
1591381800	29	Bihar
1591381800	5	Chandigarh
1591381800	2	Chhattisgarh
1591381800	0	Dadar Nagar Haveli
1591381800	708	Delhi
1591381800	0	Goa
1591381800	1190	Gujarat
1591381800	24	Haryana
1591381800	5	Himachal Pradesh
1591381800	36	Jammu and Kashmir
1591381800	7	Jharkhand
1591381800	57	Karnataka
1591381800	14	Kerala
1591381800	1	Ladakh
1591381800	384	Madhya Pradesh
1591381800	2849	Maharashtra
1591381800	0	Manipur
1591381800	1	Meghalaya
1591381800	0	Mizoram
1591381800	0	Nagaland
1591381800	8	Odisha
1591381800	0	Puducherry
1591381800	48	Punjab
1591381800	218	Rajasthan
1591381800	0	Sikkim
1591381800	232	Tamil Nadu
1591381800	113	Telengana
1591381800	0	Tripura
1591381800	11	Uttarakhand
1591381800	257	Uttar Pradesh
1591381800	366	West Bengal
1591381800	0	Cases being reassigned to states
1591468200	0	Andaman and Nicobar Islands
1591468200	73	Andhra Pradesh
1591468200	0	Arunachal Pradesh
1591468200	4	Assam
1591468200	30	Bihar
1591468200	5	Chandigarh
1591468200	4	Chhattisgarh
1591468200	0	Dadar Nagar Haveli
1591468200	761	Delhi
1591468200	0	Goa
1591468200	1219	Gujarat
1591468200	24	Haryana
1591468200	5	Himachal Pradesh
1591468200	39	Jammu and Kashmir
1591468200	7	Jharkhand
1591468200	59	Karnataka
1591468200	15	Kerala
1591468200	1	Ladakh
1591468200	399	Madhya Pradesh
1591468200	2969	Maharashtra
1591468200	0	Manipur
1591468200	1	Meghalaya
1591468200	0	Mizoram
1591468200	0	Nagaland
1591468200	8	Odisha
1591468200	0	Puducherry
1591468200	50	Punjab
1591468200	231	Rajasthan
1591468200	0	Sikkim
1591468200	251	Tamil Nadu
1591468200	123	Telengana
1591468200	0	Tripura
1591468200	11	Uttarakhand
1591468200	257	Uttar Pradesh
1591468200	383	West Bengal
1591468200	0	Cases being reassigned to states
1591554600	0	Andaman and Nicobar Islands
1591554600	75	Andhra Pradesh
1591554600	0	Arunachal Pradesh
1591554600	4	Assam
1591554600	30	Bihar
1591554600	5	Chandigarh
1591554600	4	Chhattisgarh
1591554600	0	Dadar Nagar Haveli
1591554600	761	Delhi
1591554600	0	Goa
1591554600	1249	Gujarat
1591554600	28	Haryana
1591554600	5	Himachal Pradesh
1591554600	41	Jammu and Kashmir
1591554600	7	Jharkhand
1591554600	61	Karnataka
1591554600	15	Kerala
1591554600	1	Ladakh
1591554600	412	Madhya Pradesh
1591554600	3060	Maharashtra
1591554600	0	Manipur
1591554600	1	Meghalaya
1591554600	0	Mizoram
1591554600	0	Nagaland
1591554600	9	Odisha
1591554600	0	Puducherry
1591554600	51	Punjab
1591554600	240	Rajasthan
1591554600	0	Sikkim
1591554600	269	Tamil Nadu
1591554600	123	Telengana
1591554600	0	Tripura
1591554600	13	Uttarakhand
1591554600	275	Uttar Pradesh
1591554600	396	West Bengal
1591554600	0	Cases being reassigned to states
1591641000	0	Andaman and Nicobar Islands
1591641000	75	Andhra Pradesh
1591641000	0	Arunachal Pradesh
1591641000	4	Assam
1591641000	31	Bihar
1591641000	5	Chandigarh
1591641000	4	Chhattisgarh
1591641000	0	Dadar Nagar Haveli
1591641000	874	Delhi
1591641000	0	Goa
1591641000	1280	Gujarat
1591641000	39	Haryana
1591641000	5	Himachal Pradesh
1591641000	45	Jammu and Kashmir
1591641000	7	Jharkhand
1591641000	64	Karnataka
1591641000	16	Kerala
1591641000	1	Ladakh
1591641000	414	Madhya Pradesh
1591641000	3169	Maharashtra
1591641000	0	Manipur
1591641000	1	Meghalaya
1591641000	0	Mizoram
1591641000	0	Nagaland
1591641000	9	Odisha
1591641000	0	Puducherry
1591641000	53	Punjab
1591641000	246	Rajasthan
1591641000	0	Sikkim
1591641000	286	Tamil Nadu
1591641000	137	Telengana
1591641000	0	Tripura
1591641000	13	Uttarakhand
1591641000	283	Uttar Pradesh
1591641000	405	West Bengal
1591641000	0	Cases being reassigned to states
1591727400	0	Andaman and Nicobar Islands
1591727400	77	Andhra Pradesh
1591727400	0	Arunachal Pradesh
1591727400	4	Assam
1591727400	32	Bihar
1591727400	5	Chandigarh
1591727400	6	Chhattisgarh
1591727400	0	Dadar Nagar Haveli
1591727400	905	Delhi
1591727400	0	Goa
1591727400	1313	Gujarat
1591727400	45	Haryana
1591727400	5	Himachal Pradesh
1591727400	48	Jammu and Kashmir
1591727400	8	Jharkhand
1591727400	66	Karnataka
1591727400	16	Kerala
1591727400	1	Ladakh
1591727400	420	Madhya Pradesh
1591727400	3289	Maharashtra
1591727400	0	Manipur
1591727400	1	Meghalaya
1591727400	0	Mizoram
1591727400	0	Nagaland
1591727400	9	Odisha
1591727400	0	Puducherry
1591727400	55	Punjab
1591727400	255	Rajasthan
1591727400	0	Sikkim
1591727400	307	Tamil Nadu
1591727400	148	Telengana
1591727400	1	Tripura
1591727400	13	Uttarakhand
1591727400	301	Uttar Pradesh
1591727400	415	West Bengal
1591727400	0	Cases being reassigned to states
1591813800	0	Andaman and Nicobar Islands
1591813800	78	Andhra Pradesh
1591813800	0	Arunachal Pradesh
1591813800	4	Assam
1591813800	33	Bihar
1591813800	5	Chandigarh
1591813800	6	Chhattisgarh
1591813800	0	Dadar Nagar Haveli
1591813800	0	Daman & Diu
1591813800	984	Delhi
1591813800	0	Goa
1591813800	1347	Gujarat
1591813800	52	Haryana
1591813800	6	Himachal Pradesh
1591813800	51	Jammu and Kashmir
1591813800	8	Jharkhand
1591813800	69	Karnataka
1591813800	18	Kerala
1591813800	1	Ladakh
1591813800	427	Madhya Pradesh
1591813800	3438	Maharashtra
1591813800	0	Manipur
1591813800	1	Meghalaya
1591813800	0	Mizoram
1591813800	0	Nagaland
1591813800	9	Odisha
1591813800	0	Puducherry
1591813800	55	Punjab
1591813800	259	Rajasthan
1591813800	0	Sikkim
1591813800	326	Tamil Nadu
1591813800	156	Telengana
1591813800	1	Tripura
1591813800	15	Uttarakhand
1591813800	321	Uttar Pradesh
1591813800	432	West Bengal
1591813800	0	Cases being reassigned to states
1591900200	0	Andaman and Nicobar Islands
1591900200	80	Andhra Pradesh
1591900200	0	Arunachal Pradesh
1591900200	6	Assam
1591900200	36	Bihar
1591900200	5	Chandigarh
1591900200	6	Chhattisgarh
1591900200	0	Dadra and Nagar Haveli and Daman and Diu
1591900200	1085	Delhi
1591900200	0	Goa
1591900200	1385	Gujarat
1591900200	64	Haryana
1591900200	6	Himachal Pradesh
1591900200	52	Jammu and Kashmir
1591900200	8	Jharkhand
1591900200	72	Karnataka
1591900200	18	Kerala
1591900200	1	Ladakh
1591900200	431	Madhya Pradesh
1591900200	3590	Maharashtra
1591900200	0	Manipur
1591900200	1	Meghalaya
1591900200	0	Mizoram
1591900200	0	Nagaland
1591900200	9	Odisha
1591900200	2	Puducherry
1591900200	59	Punjab
1591900200	265	Rajasthan
1591900200	0	Sikkim
1591900200	349	Tamil Nadu
1591900200	165	Telangana
1591900200	1	Tripura
1591900200	15	Uttarakhand
1591900200	345	Uttar Pradesh
1591900200	442	West Bengal
1591900200	0	Cases being reassigned to states
1591986600	0	Andaman and Nicobar Islands
1591986600	80	Andhra Pradesh
1591986600	0	Arunachal Pradesh
1591986600	8	Assam
1591986600	36	Bihar
1591986600	5	Chandigarh
1591986600	6	Chhattisgarh
1591986600	0	Dadra and Nagar Haveli and Daman and Diu
1591986600	1214	Delhi
1591986600	0	Goa
1591986600	1415	Gujarat
1591986600	70	Haryana
1591986600	6	Himachal Pradesh
1591986600	53	Jammu and Kashmir
1591986600	8	Jharkhand
1591986600	79	Karnataka
1591986600	19	Kerala
1591986600	1	Ladakh
1591986600	440	Madhya Pradesh
1591986600	3717	Maharashtra
1591986600	0	Manipur
1591986600	1	Meghalaya
1591986600	0	Mizoram
1591986600	0	Nagaland
1591986600	10	Odisha
1591986600	2	Puducherry
1591986600	63	Punjab
1591986600	272	Rajasthan
1591986600	0	Sikkim
1591986600	367	Tamil Nadu
1591986600	174	Telangana
1591986600	1	Tripura
1591986600	21	Uttarakhand
1591986600	365	Uttar Pradesh
1591986600	451	West Bengal
1591986600	0	Cases being reassigned to states
1592073000	0	Andaman and Nicobar Islands
1592073000	82	Andhra Pradesh
1592073000	0	Arunachal Pradesh
1592073000	8	Assam
1592073000	39	Bihar
1592073000	5	Chandigarh
1592073000	6	Chhattisgarh
1592073000	0	Dadra and Nagar Haveli and Daman and Diu
1592073000	1271	Delhi
1592073000	0	Goa
1592073000	1448	Gujarat
1592073000	78	Haryana
1592073000	6	Himachal Pradesh
1592073000	55	Jammu and Kashmir
1592073000	8	Jharkhand
1592073000	81	Karnataka
1592073000	19	Kerala
1592073000	1	Ladakh
1592073000	447	Madhya Pradesh
1592073000	3830	Maharashtra
1592073000	0	Manipur
1592073000	1	Meghalaya
1592073000	0	Mizoram
1592073000	0	Nagaland
1592073000	10	Odisha
1592073000	2	Puducherry
1592073000	65	Punjab
1592073000	282	Rajasthan
1592073000	0	Sikkim
1592073000	397	Tamil Nadu
1592073000	182	Telangana
1592073000	1	Tripura
1592073000	23	Uttarakhand
1592073000	385	Uttar Pradesh
1592073000	463	West Bengal
1592073000	0	Cases being reassigned to states
1592159400	0	Andaman and Nicobar Islands
1592159400	84	Andhra Pradesh
1592159400	0	Arunachal Pradesh
1592159400	8	Assam
1592159400	39	Bihar
1592159400	5	Chandigarh
1592159400	8	Chhattisgarh
1592159400	0	Dadra and Nagar Haveli and Daman and Diu
1592159400	1327	Delhi
1592159400	0	Goa
1592159400	1477	Gujarat
1592159400	88	Haryana
1592159400	7	Himachal Pradesh
1592159400	59	Jammu and Kashmir
1592159400	8	Jharkhand
1592159400	86	Karnataka
1592159400	19	Kerala
1592159400	1	Ladakh
1592159400	459	Madhya Pradesh
1592159400	3950	Maharashtra
1592159400	0	Manipur
1592159400	1	Meghalaya
1592159400	0	Mizoram
1592159400	0	Nagaland
1592159400	11	Odisha
1592159400	5	Puducherry
1592159400	67	Punjab
1592159400	292	Rajasthan
1592159400	0	Sikkim
1592159400	435	Tamil Nadu
1592159400	185	Telangana
1592159400	1	Tripura
1592159400	24	Uttarakhand
1592159400	399	Uttar Pradesh
1592159400	475	West Bengal
1592159400	0	Cases being reassigned to states
1592245800	0	Andaman and Nicobar Islands
1592245800	88	Andhra Pradesh
1592245800	0	Arunachal Pradesh
1592245800	8	Assam
1592245800	40	Bihar
1592245800	6	Chandigarh
1592245800	8	Chhattisgarh
1592245800	0	Dadra and Nagar Haveli and Daman and Diu
1592245800	1400	Delhi
1592245800	0	Goa
1592245800	1505	Gujarat
1592245800	100	Haryana
1592245800	8	Himachal Pradesh
1592245800	62	Jammu and Kashmir
1592245800	8	Jharkhand
1592245800	89	Karnataka
1592245800	20	Kerala
1592245800	1	Ladakh
1592245800	465	Madhya Pradesh
1592245800	4128	Maharashtra
1592245800	0	Manipur
1592245800	1	Meghalaya
1592245800	0	Mizoram
1592245800	0	Nagaland
1592245800	11	Odisha
1592245800	5	Puducherry
1592245800	71	Punjab
1592245800	301	Rajasthan
1592245800	0	Sikkim
1592245800	479	Tamil Nadu
1592245800	187	Telangana
1592245800	1	Tripura
1592245800	24	Uttarakhand
1592245800	399	Uttar Pradesh
1592245800	485	West Bengal
1592245800	0	Cases being reassigned to states
1592332200	0	Andaman and Nicobar Islands
1592332200	88	Andhra Pradesh
1592332200	0	Arunachal Pradesh
1592332200	8	Assam
1592332200	41	Bihar
1592332200	6	Chandigarh
1592332200	9	Chhattisgarh
1592332200	0	Dadra and Nagar Haveli and Daman and Diu
1592332200	1837	Delhi
1592332200	0	Goa
1592332200	1533	Gujarat
1592332200	118	Haryana
1592332200	8	Himachal Pradesh
1592332200	63	Jammu and Kashmir
1592332200	9	Jharkhand
1592332200	94	Karnataka
1592332200	20	Kerala
1592332200	1	Ladakh
1592332200	476	Madhya Pradesh
1592332200	5537	Maharashtra
1592332200	0	Manipur
1592332200	1	Meghalaya
1592332200	0	Mizoram
1592332200	0	Nagaland
1592332200	11	Odisha
1592332200	6	Puducherry
1592332200	72	Punjab
1592332200	308	Rajasthan
1592332200	0	Sikkim
1592332200	528	Tamil Nadu
1592332200	191	Telangana
1592332200	1	Tripura
1592332200	25	Uttarakhand
1592332200	417	Uttar Pradesh
1592332200	495	West Bengal
1592332200	0	Cases being reassigned to states
1592418600	0	Andaman and Nicobar Islands
1592418600	90	Andhra Pradesh
1592418600	0	Arunachal Pradesh
1592418600	8	Assam
1592418600	44	Bihar
1592418600	6	Chandigarh
1592418600	10	Chhattisgarh
1592418600	0	Dadra and Nagar Haveli and Daman and Diu
1592418600	1904	Delhi
1592418600	0	Goa
1592418600	1560	Gujarat
1592418600	130	Haryana
1592418600	8	Himachal Pradesh
1592418600	65	Jammu and Kashmir
1592418600	10	Jharkhand
1592418600	102	Karnataka
1592418600	20	Kerala
1592418600	1	Ladakh
1592418600	482	Madhya Pradesh
1592418600	5651	Maharashtra
1592418600	0	Manipur
1592418600	1	Meghalaya
1592418600	0	Mizoram
1592418600	0	Nagaland
1592418600	11	Odisha
1592418600	7	Puducherry
1592418600	78	Punjab
1592418600	313	Rajasthan
1592418600	0	Sikkim
1592418600	576	Tamil Nadu
1592418600	192	Telangana
1592418600	1	Tripura
1592418600	26	Uttarakhand
1592418600	435	Uttar Pradesh
1592418600	506	West Bengal
1592418600	0	Cases being reassigned to states
1592505000	0	Andaman and Nicobar Islands
1592505000	92	Andhra Pradesh
1592505000	0	Arunachal Pradesh
1592505000	9	Assam
1592505000	44	Bihar
1592505000	6	Chandigarh
1592505000	10	Chhattisgarh
1592505000	0	Dadra and Nagar Haveli and Daman and Diu
1592505000	1969	Delhi
1592505000	0	Goa
1592505000	1591	Gujarat
1592505000	134	Haryana
1592505000	8	Himachal Pradesh
1592505000	71	Jammu and Kashmir
1592505000	11	Jharkhand
1592505000	114	Karnataka
1592505000	21	Kerala
1592505000	1	Ladakh
1592505000	486	Madhya Pradesh
1592505000	5751	Maharashtra
1592505000	0	Manipur
1592505000	1	Meghalaya
1592505000	0	Mizoram
1592505000	0	Nagaland
1592505000	11	Odisha
1592505000	7	Puducherry
1592505000	83	Punjab
1592505000	323	Rajasthan
1592505000	0	Sikkim
1592505000	625	Tamil Nadu
1592505000	195	Telangana
1592505000	1	Tripura
1592505000	26	Uttarakhand
1592505000	465	Uttar Pradesh
1592505000	518	West Bengal
1592505000	0	Cases being reassigned to states
1592591400	0	Andaman and Nicobar Islands
1592591400	96	Andhra Pradesh
1592591400	0	Arunachal Pradesh
1592591400	9	Assam
1592591400	50	Bihar
1592591400	6	Chandigarh
1592591400	10	Chhattisgarh
1592591400	0	Dadra and Nagar Haveli and Daman and Diu
1592591400	2035	Delhi
1592591400	0	Goa
1592591400	1618	Gujarat
1592591400	144	Haryana
1592591400	8	Himachal Pradesh
1592591400	75	Jammu and Kashmir
1592591400	11	Jharkhand
1592591400	124	Karnataka
1592591400	21	Kerala
1592591400	1	Ladakh
1592591400	495	Madhya Pradesh
1592591400	5893	Maharashtra
1592591400	0	Manipur
1592591400	1	Meghalaya
1592591400	0	Mizoram
1592591400	0	Nagaland
1592591400	11	Odisha
1592591400	7	Puducherry
1592591400	92	Punjab
1592591400	333	Rajasthan
1592591400	0	Sikkim
1592591400	666	Tamil Nadu
1592591400	198	Telangana
1592591400	1	Tripura
