x	y	tooltip	showSelected1	showSelected2
1588444200	115	03/05/20 Confirmed= 115	Jharkhand	May 2020
1588444200	606	03/05/20 Confirmed= 606	Karnataka	May 2020
1588444200	500	03/05/20 Confirmed= 500	Kerala	May 2020
1588444200	40	03/05/20 Confirmed= 40	Ladakh	May 2020
1588444200	2846	03/05/20 Confirmed= 2846	Madhya Pradesh	May 2020
1588444200	12296	03/05/20 Confirmed= 12296	Maharashtra	May 2020
1588444200	2	03/05/20 Confirmed= 2	Manipur	May 2020
1588444200	12	03/05/20 Confirmed= 12	Meghalaya	May 2020
1588444200	1	03/05/20 Confirmed= 1	Mizoram	May 2020
1588444200	160	03/05/20 Confirmed= 160	Odisha	May 2020
1588444200	8	03/05/20 Confirmed= 8	Puducherry	May 2020
1588444200	772	03/05/20 Confirmed= 772	Punjab	May 2020
1588444200	2772	03/05/20 Confirmed= 2772	Rajasthan	May 2020
1588444200	2757	03/05/20 Confirmed= 2757	Tamil Nadu	May 2020
1588444200	1063	03/05/20 Confirmed= 1063	Telengana	May 2020
1588444200	4	03/05/20 Confirmed= 4	Tripura	May 2020
1588444200	59	03/05/20 Confirmed= 59	Uttarakhand	May 2020
1588444200	2626	03/05/20 Confirmed= 2626	Uttar Pradesh	May 2020
1588444200	922	03/05/20 Confirmed= 922	West Bengal	May 2020
1588530600	33	04/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1588530600	1650	04/05/20 Confirmed= 1650	Andhra Pradesh	May 2020
1588530600	1	04/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1588530600	43	04/05/20 Confirmed= 43	Assam	May 2020
1588530600	517	04/05/20 Confirmed= 517	Bihar	May 2020
1588530600	94	04/05/20 Confirmed= 94	Chandigarh	May 2020
1588530600	57	04/05/20 Confirmed= 57	Chhattisgarh	May 2020
1588530600	4549	04/05/20 Confirmed= 4549	Delhi	May 2020
1588530600	7	04/05/20 Confirmed= 7	Goa	May 2020
1588530600	5428	04/05/20 Confirmed= 5428	Gujarat	May 2020
1588530600	442	04/05/20 Confirmed= 442	Haryana	May 2020
1588530600	40	04/05/20 Confirmed= 40	Himachal Pradesh	May 2020
1588530600	701	04/05/20 Confirmed= 701	Jammu and Kashmir	May 2020
1588530600	115	04/05/20 Confirmed= 115	Jharkhand	May 2020
1588530600	642	04/05/20 Confirmed= 642	Karnataka	May 2020
1588530600	500	04/05/20 Confirmed= 500	Kerala	May 2020
1588530600	41	04/05/20 Confirmed= 41	Ladakh	May 2020
1588530600	2942	04/05/20 Confirmed= 2942	Madhya Pradesh	May 2020
1588530600	12974	04/05/20 Confirmed= 12974	Maharashtra	May 2020
1588530600	2	04/05/20 Confirmed= 2	Manipur	May 2020
1588530600	12	04/05/20 Confirmed= 12	Meghalaya	May 2020
1588530600	1	04/05/20 Confirmed= 1	Mizoram	May 2020
1588530600	163	04/05/20 Confirmed= 163	Odisha	May 2020
1588530600	8	04/05/20 Confirmed= 8	Puducherry	May 2020
1588530600	1102	04/05/20 Confirmed= 1102	Punjab	May 2020
1588530600	2886	04/05/20 Confirmed= 2886	Rajasthan	May 2020
1588530600	3023	04/05/20 Confirmed= 3023	Tamil Nadu	May 2020
1588530600	1082	04/05/20 Confirmed= 1082	Telengana	May 2020
1588530600	16	04/05/20 Confirmed= 16	Tripura	May 2020
1588530600	60	04/05/20 Confirmed= 60	Uttarakhand	May 2020
1588530600	2742	04/05/20 Confirmed= 2742	Uttar Pradesh	May 2020
1588530600	963	04/05/20 Confirmed= 963	West Bengal	May 2020
1588617000	33	05/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1588617000	1717	05/05/20 Confirmed= 1717	Andhra Pradesh	May 2020
1588617000	1	05/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1588617000	43	05/05/20 Confirmed= 43	Assam	May 2020
1588617000	529	05/05/20 Confirmed= 529	Bihar	May 2020
1588617000	102	05/05/20 Confirmed= 102	Chandigarh	May 2020
1588617000	58	05/05/20 Confirmed= 58	Chhattisgarh	May 2020
1588617000	4898	05/05/20 Confirmed= 4898	Delhi	May 2020
1588617000	7	05/05/20 Confirmed= 7	Goa	May 2020
1588617000	5804	05/05/20 Confirmed= 5804	Gujarat	May 2020
1588617000	517	05/05/20 Confirmed= 517	Haryana	May 2020
1588617000	41	05/05/20 Confirmed= 41	Himachal Pradesh	May 2020
1588617000	726	05/05/20 Confirmed= 726	Jammu and Kashmir	May 2020
1588617000	115	05/05/20 Confirmed= 115	Jharkhand	May 2020
1588617000	659	05/05/20 Confirmed= 659	Karnataka	May 2020
1588617000	500	05/05/20 Confirmed= 500	Kerala	May 2020
1588617000	41	05/05/20 Confirmed= 41	Ladakh	May 2020
1588617000	3049	05/05/20 Confirmed= 3049	Madhya Pradesh	May 2020
1588617000	14541	05/05/20 Confirmed= 14541	Maharashtra	May 2020
1588617000	2	05/05/20 Confirmed= 2	Manipur	May 2020
1588617000	12	05/05/20 Confirmed= 12	Meghalaya	May 2020
1588617000	1	05/05/20 Confirmed= 1	Mizoram	May 2020
1588617000	170	05/05/20 Confirmed= 170	Odisha	May 2020
1588617000	9	05/05/20 Confirmed= 9	Puducherry	May 2020
1588617000	1233	05/05/20 Confirmed= 1233	Punjab	May 2020
1588617000	3061	05/05/20 Confirmed= 3061	Rajasthan	May 2020
1588617000	3550	05/05/20 Confirmed= 3550	Tamil Nadu	May 2020
1588617000	1085	05/05/20 Confirmed= 1085	Telengana	May 2020
1588617000	29	05/05/20 Confirmed= 29	Tripura	May 2020
1588617000	60	05/05/20 Confirmed= 60	Uttarakhand	May 2020
1588617000	2859	05/05/20 Confirmed= 2859	Uttar Pradesh	May 2020
1588617000	1259	05/05/20 Confirmed= 1259	West Bengal	May 2020
1588703400	33	06/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1588703400	1717	06/05/20 Confirmed= 1717	Andhra Pradesh	May 2020
1588703400	1	06/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1588703400	43	06/05/20 Confirmed= 43	Assam	May 2020
1588703400	536	06/05/20 Confirmed= 536	Bihar	May 2020
1588703400	111	06/05/20 Confirmed= 111	Chandigarh	May 2020
1588703400	59	06/05/20 Confirmed= 59	Chhattisgarh	May 2020
1588703400	1	06/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1588703400	5104	06/05/20 Confirmed= 5104	Delhi	May 2020
1588703400	7	06/05/20 Confirmed= 7	Goa	May 2020
1588703400	6245	06/05/20 Confirmed= 6245	Gujarat	May 2020
1588703400	548	06/05/20 Confirmed= 548	Haryana	May 2020
1588703400	42	06/05/20 Confirmed= 42	Himachal Pradesh	May 2020
1588703400	741	06/05/20 Confirmed= 741	Jammu and Kashmir	May 2020
1588703400	125	06/05/20 Confirmed= 125	Jharkhand	May 2020
1588703400	671	06/05/20 Confirmed= 671	Karnataka	May 2020
1588703400	502	06/05/20 Confirmed= 502	Kerala	May 2020
1588703400	41	06/05/20 Confirmed= 41	Ladakh	May 2020
1588703400	3049	06/05/20 Confirmed= 3049	Madhya Pradesh	May 2020
1588703400	15525	06/05/20 Confirmed= 15525	Maharashtra	May 2020
1588703400	2	06/05/20 Confirmed= 2	Manipur	May 2020
1588703400	12	06/05/20 Confirmed= 12	Meghalaya	May 2020
1588703400	1	06/05/20 Confirmed= 1	Mizoram	May 2020
1588703400	175	06/05/20 Confirmed= 175	Odisha	May 2020
1588703400	9	06/05/20 Confirmed= 9	Puducherry	May 2020
1588703400	1451	06/05/20 Confirmed= 1451	Punjab	May 2020
1588703400	3158	06/05/20 Confirmed= 3158	Rajasthan	May 2020
1588703400	4058	06/05/20 Confirmed= 4058	Tamil Nadu	May 2020
1588703400	1096	06/05/20 Confirmed= 1096	Telengana	May 2020
1588703400	43	06/05/20 Confirmed= 43	Tripura	May 2020
1588703400	61	06/05/20 Confirmed= 61	Uttarakhand	May 2020
1588703400	2880	06/05/20 Confirmed= 2880	Uttar Pradesh	May 2020
1588703400	1344	06/05/20 Confirmed= 1344	West Bengal	May 2020
1588789800	33	07/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1588789800	1777	07/05/20 Confirmed= 1777	Andhra Pradesh	May 2020
1588789800	1	07/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1588789800	45	07/05/20 Confirmed= 45	Assam	May 2020
1588789800	542	07/05/20 Confirmed= 542	Bihar	May 2020
1588789800	120	07/05/20 Confirmed= 120	Chandigarh	May 2020
1588789800	59	07/05/20 Confirmed= 59	Chhattisgarh	May 2020
1588789800	1	07/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1588789800	5532	07/05/20 Confirmed= 5532	Delhi	May 2020
1588789800	7	07/05/20 Confirmed= 7	Goa	May 2020
1588789800	6625	07/05/20 Confirmed= 6625	Gujarat	May 2020
1588789800	594	07/05/20 Confirmed= 594	Haryana	May 2020
1588789800	45	07/05/20 Confirmed= 45	Himachal Pradesh	May 2020
1588789800	775	07/05/20 Confirmed= 775	Jammu and Kashmir	May 2020
1588789800	127	07/05/20 Confirmed= 127	Jharkhand	May 2020
1588789800	693	07/05/20 Confirmed= 693	Karnataka	May 2020
1588789800	503	07/05/20 Confirmed= 503	Kerala	May 2020
1588789800	41	07/05/20 Confirmed= 41	Ladakh	May 2020
1588789800	3138	07/05/20 Confirmed= 3138	Madhya Pradesh	May 2020
1588789800	16758	07/05/20 Confirmed= 16758	Maharashtra	May 2020
1588789800	2	07/05/20 Confirmed= 2	Manipur	May 2020
1588789800	12	07/05/20 Confirmed= 12	Meghalaya	May 2020
1588789800	1	07/05/20 Confirmed= 1	Mizoram	May 2020
1588789800	185	07/05/20 Confirmed= 185	Odisha	May 2020
1588789800	9	07/05/20 Confirmed= 9	Puducherry	May 2020
1588789800	1516	07/05/20 Confirmed= 1516	Punjab	May 2020
1588789800	3317	07/05/20 Confirmed= 3317	Rajasthan	May 2020
1588789800	4829	07/05/20 Confirmed= 4829	Tamil Nadu	May 2020
1588789800	1107	07/05/20 Confirmed= 1107	Telengana	May 2020
1588789800	43	07/05/20 Confirmed= 43	Tripura	May 2020
1588789800	61	07/05/20 Confirmed= 61	Uttarakhand	May 2020
1588789800	2998	07/05/20 Confirmed= 2998	Uttar Pradesh	May 2020
1588789800	1456	07/05/20 Confirmed= 1456	West Bengal	May 2020
1588876200	33	08/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1588876200	1847	08/05/20 Confirmed= 1847	Andhra Pradesh	May 2020
1588876200	1	08/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1588876200	54	08/05/20 Confirmed= 54	Assam	May 2020
1588876200	550	08/05/20 Confirmed= 550	Bihar	May 2020
1588876200	135	08/05/20 Confirmed= 135	Chandigarh	May 2020
1588876200	59	08/05/20 Confirmed= 59	Chhattisgarh	May 2020
1588876200	1	08/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1588876200	5980	08/05/20 Confirmed= 5980	Delhi	May 2020
1588876200	7	08/05/20 Confirmed= 7	Goa	May 2020
1588876200	7012	08/05/20 Confirmed= 7012	Gujarat	May 2020
1588876200	625	08/05/20 Confirmed= 625	Haryana	May 2020
1588876200	46	08/05/20 Confirmed= 46	Himachal Pradesh	May 2020
1588876200	793	08/05/20 Confirmed= 793	Jammu and Kashmir	May 2020
1588876200	132	08/05/20 Confirmed= 132	Jharkhand	May 2020
1588876200	705	08/05/20 Confirmed= 705	Karnataka	May 2020
1588876200	503	08/05/20 Confirmed= 503	Kerala	May 2020
1588876200	42	08/05/20 Confirmed= 42	Ladakh	May 2020
1588876200	3252	08/05/20 Confirmed= 3252	Madhya Pradesh	May 2020
1588876200	17974	08/05/20 Confirmed= 17974	Maharashtra	May 2020
1588876200	2	08/05/20 Confirmed= 2	Manipur	May 2020
1588876200	12	08/05/20 Confirmed= 12	Meghalaya	May 2020
1588876200	1	08/05/20 Confirmed= 1	Mizoram	May 2020
1588876200	219	08/05/20 Confirmed= 219	Odisha	May 2020
1588876200	9	08/05/20 Confirmed= 9	Puducherry	May 2020
1588876200	1644	08/05/20 Confirmed= 1644	Punjab	May 2020
1588876200	3427	08/05/20 Confirmed= 3427	Rajasthan	May 2020
1588876200	5409	08/05/20 Confirmed= 5409	Tamil Nadu	May 2020
1588876200	1123	08/05/20 Confirmed= 1123	Telengana	May 2020
1588876200	65	08/05/20 Confirmed= 65	Tripura	May 2020
1588876200	61	08/05/20 Confirmed= 61	Uttarakhand	May 2020
1588876200	3071	08/05/20 Confirmed= 3071	Uttar Pradesh	May 2020
1588876200	1548	08/05/20 Confirmed= 1548	West Bengal	May 2020
1588962600	33	09/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1588962600	1887	09/05/20 Confirmed= 1887	Andhra Pradesh	May 2020
1588962600	1	09/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1588962600	59	09/05/20 Confirmed= 59	Assam	May 2020
1588962600	571	09/05/20 Confirmed= 571	Bihar	May 2020
1588962600	150	09/05/20 Confirmed= 150	Chandigarh	May 2020
1588962600	59	09/05/20 Confirmed= 59	Chhattisgarh	May 2020
1588962600	1	09/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1588962600	6318	09/05/20 Confirmed= 6318	Delhi	May 2020
1588962600	7	09/05/20 Confirmed= 7	Goa	May 2020
1588962600	7402	09/05/20 Confirmed= 7402	Gujarat	May 2020
1588962600	647	09/05/20 Confirmed= 647	Haryana	May 2020
1588962600	50	09/05/20 Confirmed= 50	Himachal Pradesh	May 2020
1588962600	823	09/05/20 Confirmed= 823	Jammu and Kashmir	May 2020
1588962600	132	09/05/20 Confirmed= 132	Jharkhand	May 2020
1588962600	753	09/05/20 Confirmed= 753	Karnataka	May 2020
1588962600	503	09/05/20 Confirmed= 503	Kerala	May 2020
1588962600	42	09/05/20 Confirmed= 42	Ladakh	May 2020
1588962600	3341	09/05/20 Confirmed= 3341	Madhya Pradesh	May 2020
1588962600	19063	09/05/20 Confirmed= 19063	Maharashtra	May 2020
1588962600	2	09/05/20 Confirmed= 2	Manipur	May 2020
1588962600	12	09/05/20 Confirmed= 12	Meghalaya	May 2020
1588962600	1	09/05/20 Confirmed= 1	Mizoram	May 2020
1588962600	271	09/05/20 Confirmed= 271	Odisha	May 2020
1588962600	9	09/05/20 Confirmed= 9	Puducherry	May 2020
1588962600	1731	09/05/20 Confirmed= 1731	Punjab	May 2020
1588962600	3579	09/05/20 Confirmed= 3579	Rajasthan	May 2020
1588962600	6009	09/05/20 Confirmed= 6009	Tamil Nadu	May 2020
1588962600	1133	09/05/20 Confirmed= 1133	Telengana	May 2020
1588962600	118	09/05/20 Confirmed= 118	Tripura	May 2020
1588962600	63	09/05/20 Confirmed= 63	Uttarakhand	May 2020
1588962600	3214	09/05/20 Confirmed= 3214	Uttar Pradesh	May 2020
1588962600	1678	09/05/20 Confirmed= 1678	West Bengal	May 2020
1589049000	33	10/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1589049000	1930	10/05/20 Confirmed= 1930	Andhra Pradesh	May 2020
1589049000	1	10/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1589049000	63	10/05/20 Confirmed= 63	Assam	May 2020
1589049000	591	10/05/20 Confirmed= 591	Bihar	May 2020
1589049000	169	10/05/20 Confirmed= 169	Chandigarh	May 2020
1589049000	59	10/05/20 Confirmed= 59	Chhattisgarh	May 2020
1589049000	1	10/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1589049000	6542	10/05/20 Confirmed= 6542	Delhi	May 2020
1589049000	7	10/05/20 Confirmed= 7	Goa	May 2020
1589049000	7796	10/05/20 Confirmed= 7796	Gujarat	May 2020
1589049000	675	10/05/20 Confirmed= 675	Haryana	May 2020
1589049000	50	10/05/20 Confirmed= 50	Himachal Pradesh	May 2020
1589049000	836	10/05/20 Confirmed= 836	Jammu and Kashmir	May 2020
1589049000	156	10/05/20 Confirmed= 156	Jharkhand	May 2020
1589049000	794	10/05/20 Confirmed= 794	Karnataka	May 2020
1589049000	505	10/05/20 Confirmed= 505	Kerala	May 2020
1589049000	42	10/05/20 Confirmed= 42	Ladakh	May 2020
1589049000	3614	10/05/20 Confirmed= 3614	Madhya Pradesh	May 2020
1589049000	20228	10/05/20 Confirmed= 20228	Maharashtra	May 2020
1589049000	2	10/05/20 Confirmed= 2	Manipur	May 2020
1589049000	13	10/05/20 Confirmed= 13	Meghalaya	May 2020
1589049000	1	10/05/20 Confirmed= 1	Mizoram	May 2020
1589049000	294	10/05/20 Confirmed= 294	Odisha	May 2020
1589049000	9	10/05/20 Confirmed= 9	Puducherry	May 2020
1589049000	1762	10/05/20 Confirmed= 1762	Punjab	May 2020
1589049000	3708	10/05/20 Confirmed= 3708	Rajasthan	May 2020
1589049000	6535	10/05/20 Confirmed= 6535	Tamil Nadu	May 2020
1589049000	1163	10/05/20 Confirmed= 1163	Telengana	May 2020
1589049000	134	10/05/20 Confirmed= 134	Tripura	May 2020
1589049000	67	10/05/20 Confirmed= 67	Uttarakhand	May 2020
1589049000	3373	10/05/20 Confirmed= 3373	Uttar Pradesh	May 2020
1589049000	1786	10/05/20 Confirmed= 1786	West Bengal	May 2020
1589135400	33	11/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1589135400	1980	11/05/20 Confirmed= 1980	Andhra Pradesh	May 2020
1589135400	1	11/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1589135400	63	11/05/20 Confirmed= 63	Assam	May 2020
1589135400	696	11/05/20 Confirmed= 696	Bihar	May 2020
1589135400	169	11/05/20 Confirmed= 169	Chandigarh	May 2020
1589135400	59	11/05/20 Confirmed= 59	Chhattisgarh	May 2020
1589135400	1	11/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1589135400	6923	11/05/20 Confirmed= 6923	Delhi	May 2020
1589135400	7	11/05/20 Confirmed= 7	Goa	May 2020
1589135400	8194	11/05/20 Confirmed= 8194	Gujarat	May 2020
1589135400	703	11/05/20 Confirmed= 703	Haryana	May 2020
1589135400	55	11/05/20 Confirmed= 55	Himachal Pradesh	May 2020
1589135400	861	11/05/20 Confirmed= 861	Jammu and Kashmir	May 2020
1589135400	157	11/05/20 Confirmed= 157	Jharkhand	May 2020
1589135400	848	11/05/20 Confirmed= 848	Karnataka	May 2020
1589135400	512	11/05/20 Confirmed= 512	Kerala	May 2020
1589135400	42	11/05/20 Confirmed= 42	Ladakh	May 2020
1589135400	3614	11/05/20 Confirmed= 3614	Madhya Pradesh	May 2020
1589135400	22171	11/05/20 Confirmed= 22171	Maharashtra	May 2020
1589135400	2	11/05/20 Confirmed= 2	Manipur	May 2020
1589135400	13	11/05/20 Confirmed= 13	Meghalaya	May 2020
1589135400	1	11/05/20 Confirmed= 1	Mizoram	May 2020
1589135400	377	11/05/20 Confirmed= 377	Odisha	May 2020
1589135400	9	11/05/20 Confirmed= 9	Puducherry	May 2020
1589135400	1823	11/05/20 Confirmed= 1823	Punjab	May 2020
1589135400	3814	11/05/20 Confirmed= 3814	Rajasthan	May 2020
1589135400	7204	11/05/20 Confirmed= 7204	Tamil Nadu	May 2020
1589135400	1196	11/05/20 Confirmed= 1196	Telengana	May 2020
1589135400	150	11/05/20 Confirmed= 150	Tripura	May 2020
1589135400	68	11/05/20 Confirmed= 68	Uttarakhand	May 2020
1589135400	3467	11/05/20 Confirmed= 3467	Uttar Pradesh	May 2020
1589135400	1939	11/05/20 Confirmed= 1939	West Bengal	May 2020
1589221800	33	12/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1589221800	2018	12/05/20 Confirmed= 2018	Andhra Pradesh	May 2020
1589221800	1	12/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1589221800	65	12/05/20 Confirmed= 65	Assam	May 2020
1589221800	747	12/05/20 Confirmed= 747	Bihar	May 2020
1589221800	174	12/05/20 Confirmed= 174	Chandigarh	May 2020
1589221800	59	12/05/20 Confirmed= 59	Chhattisgarh	May 2020
1589221800	1	12/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1589221800	7233	12/05/20 Confirmed= 7233	Delhi	May 2020
1589221800	7	12/05/20 Confirmed= 7	Goa	May 2020
1589221800	8541	12/05/20 Confirmed= 8541	Gujarat	May 2020
1589221800	730	12/05/20 Confirmed= 730	Haryana	May 2020
1589221800	59	12/05/20 Confirmed= 59	Himachal Pradesh	May 2020
1589221800	879	12/05/20 Confirmed= 879	Jammu and Kashmir	May 2020
1589221800	160	12/05/20 Confirmed= 160	Jharkhand	May 2020
1589221800	862	12/05/20 Confirmed= 862	Karnataka	May 2020
1589221800	519	12/05/20 Confirmed= 519	Kerala	May 2020
1589221800	42	12/05/20 Confirmed= 42	Ladakh	May 2020
1589221800	3785	12/05/20 Confirmed= 3785	Madhya Pradesh	May 2020
1589221800	23401	12/05/20 Confirmed= 23401	Maharashtra	May 2020
1589221800	2	12/05/20 Confirmed= 2	Manipur	May 2020
1589221800	13	12/05/20 Confirmed= 13	Meghalaya	May 2020
1589221800	1	12/05/20 Confirmed= 1	Mizoram	May 2020
1589221800	414	12/05/20 Confirmed= 414	Odisha	May 2020
1589221800	12	12/05/20 Confirmed= 12	Puducherry	May 2020
1589221800	1877	12/05/20 Confirmed= 1877	Punjab	May 2020
1589221800	3988	12/05/20 Confirmed= 3988	Rajasthan	May 2020
1589221800	8002	12/05/20 Confirmed= 8002	Tamil Nadu	May 2020
1589221800	1275	12/05/20 Confirmed= 1275	Telengana	May 2020
1589221800	152	12/05/20 Confirmed= 152	Tripura	May 2020
1589221800	68	12/05/20 Confirmed= 68	Uttarakhand	May 2020
1589221800	3573	12/05/20 Confirmed= 3573	Uttar Pradesh	May 2020
1589221800	2063	12/05/20 Confirmed= 2063	West Bengal	May 2020
1589308200	33	13/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1589308200	2090	13/05/20 Confirmed= 2090	Andhra Pradesh	May 2020
1589308200	1	13/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1589308200	65	13/05/20 Confirmed= 65	Assam	May 2020
1589308200	831	13/05/20 Confirmed= 831	Bihar	May 2020
1589308200	187	13/05/20 Confirmed= 187	Chandigarh	May 2020
1589308200	59	13/05/20 Confirmed= 59	Chhattisgarh	May 2020
1589308200	1	13/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1589308200	7639	13/05/20 Confirmed= 7639	Delhi	May 2020
1589308200	7	13/05/20 Confirmed= 7	Goa	May 2020
1589308200	8903	13/05/20 Confirmed= 8903	Gujarat	May 2020
1589308200	780	13/05/20 Confirmed= 780	Haryana	May 2020
1589308200	65	13/05/20 Confirmed= 65	Himachal Pradesh	May 2020
1589308200	934	13/05/20 Confirmed= 934	Jammu and Kashmir	May 2020
1589308200	172	13/05/20 Confirmed= 172	Jharkhand	May 2020
1589308200	925	13/05/20 Confirmed= 925	Karnataka	May 2020
1589308200	524	13/05/20 Confirmed= 524	Kerala	May 2020
1589308200	42	13/05/20 Confirmed= 42	Ladakh	May 2020
1589308200	3986	13/05/20 Confirmed= 3986	Madhya Pradesh	May 2020
1589308200	24427	13/05/20 Confirmed= 24427	Maharashtra	May 2020
1589308200	2	13/05/20 Confirmed= 2	Manipur	May 2020
1589308200	13	13/05/20 Confirmed= 13	Meghalaya	May 2020
1589308200	1	13/05/20 Confirmed= 1	Mizoram	May 2020
1589308200	437	13/05/20 Confirmed= 437	Odisha	May 2020
1589308200	13	13/05/20 Confirmed= 13	Puducherry	May 2020
1589308200	1914	13/05/20 Confirmed= 1914	Punjab	May 2020
1589308200	4126	13/05/20 Confirmed= 4126	Rajasthan	May 2020
1589308200	8718	13/05/20 Confirmed= 8718	Tamil Nadu	May 2020
1589308200	1326	13/05/20 Confirmed= 1326	Telengana	May 2020
1589308200	154	13/05/20 Confirmed= 154	Tripura	May 2020
1589308200	69	13/05/20 Confirmed= 69	Uttarakhand	May 2020
1589308200	3664	13/05/20 Confirmed= 3664	Uttar Pradesh	May 2020
1589308200	2173	13/05/20 Confirmed= 2173	West Bengal	May 2020
1589394600	33	14/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1589394600	2137	14/05/20 Confirmed= 2137	Andhra Pradesh	May 2020
1589394600	1	14/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1589394600	80	14/05/20 Confirmed= 80	Assam	May 2020
1589394600	940	14/05/20 Confirmed= 940	Bihar	May 2020
1589394600	187	14/05/20 Confirmed= 187	Chandigarh	May 2020
1589394600	59	14/05/20 Confirmed= 59	Chhattisgarh	May 2020
1589394600	1	14/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1589394600	7998	14/05/20 Confirmed= 7998	Delhi	May 2020
1589394600	7	14/05/20 Confirmed= 7	Goa	May 2020
1589394600	9267	14/05/20 Confirmed= 9267	Gujarat	May 2020
1589394600	793	14/05/20 Confirmed= 793	Haryana	May 2020
1589394600	66	14/05/20 Confirmed= 66	Himachal Pradesh	May 2020
1589394600	971	14/05/20 Confirmed= 971	Jammu and Kashmir	May 2020
1589394600	173	14/05/20 Confirmed= 173	Jharkhand	May 2020
1589394600	959	14/05/20 Confirmed= 959	Karnataka	May 2020
1589394600	534	14/05/20 Confirmed= 534	Kerala	May 2020
1589394600	43	14/05/20 Confirmed= 43	Ladakh	May 2020
1589394600	4173	14/05/20 Confirmed= 4173	Madhya Pradesh	May 2020
1589394600	25922	14/05/20 Confirmed= 25922	Maharashtra	May 2020
1589394600	2	14/05/20 Confirmed= 2	Manipur	May 2020
1589394600	13	14/05/20 Confirmed= 13	Meghalaya	May 2020
1589394600	1	14/05/20 Confirmed= 1	Mizoram	May 2020
1589394600	538	14/05/20 Confirmed= 538	Odisha	May 2020
1589394600	13	14/05/20 Confirmed= 13	Puducherry	May 2020
1589394600	1924	14/05/20 Confirmed= 1924	Punjab	May 2020
1589394600	4328	14/05/20 Confirmed= 4328	Rajasthan	May 2020
1589394600	9227	14/05/20 Confirmed= 9227	Tamil Nadu	May 2020
1589394600	1367	14/05/20 Confirmed= 1367	Telengana	May 2020
1589394600	155	14/05/20 Confirmed= 155	Tripura	May 2020
1589394600	72	14/05/20 Confirmed= 72	Uttarakhand	May 2020
1589394600	3729	14/05/20 Confirmed= 3729	Uttar Pradesh	May 2020
1589394600	2290	14/05/20 Confirmed= 2290	West Bengal	May 2020
1589481000	33	15/05/20 Confirmed= 33	Andaman and Nicobar Islands	May 2020
1589481000	2205	15/05/20 Confirmed= 2205	Andhra Pradesh	May 2020
1589481000	1	15/05/20 Confirmed= 1	Arunachal Pradesh	May 2020
1589481000	87	15/05/20 Confirmed= 87	Assam	May 2020
1589481000	994	15/05/20 Confirmed= 994	Bihar	May 2020
1589481000	191	15/05/20 Confirmed= 191	Chandigarh	May 2020
1589481000	60	15/05/20 Confirmed= 60	Chhattisgarh	May 2020
1589481000	1	15/05/20 Confirmed= 1	Dadar Nagar Haveli	May 2020
1589481000	8470	15/05/20 Confirmed= 8470	Delhi	May 2020
1589481000	14	15/05/20 Confirmed= 14	Goa	May 2020
1589481000	9591	15/05/20 Confirmed= 9591	Gujarat	May 2020
1589481000	818	15/05/20 Confirmed= 818	Haryana	May 2020
1589481000	74	15/05/20 Confirmed= 74	Himachal Pradesh	May 2020
1589481000	983	15/05/20 Confirmed= 983	Jammu and Kashmir	May 2020
1589481000	197	15/05/20 Confirmed= 197	Jharkhand	May 2020
1589481000	987	15/05/20 Confirmed= 987	Karnataka	May 2020
1589481000	560	15/05/20 Confirmed= 560	Kerala	May 2020
1589481000	43	15/05/20 Confirmed= 43	Ladakh	May 2020
1589481000	4426	15/05/20 Confirmed= 4426	Madhya Pradesh	May 2020
1589481000	27524	15/05/20 Confirmed= 27524	Maharashtra	May 2020
1589481000	3	15/05/20 Confirmed= 3	Manipur	May 2020
