colour	x	y	group	clickSelects
#00BE6A	1604514600	96700	18	Jammu and Kashmir
#00BE6A	1604601000	97224	18	Jammu and Kashmir
#00BE6A	1604687400	97805	18	Jammu and Kashmir
#00BE6A	1604773800	98337	18	Jammu and Kashmir
#00BE6A	1604860200	98892	18	Jammu and Kashmir
#00BE6A	1604946600	99352	18	Jammu and Kashmir
#00BE6A	1605033000	99844	18	Jammu and Kashmir
#00BE6A	1605119400	100351	18	Jammu and Kashmir
#00BE6A	1605205800	100968	18	Jammu and Kashmir
#00BE6A	1605292200	101594	18	Jammu and Kashmir
#00BE6A	1605378600	102159	18	Jammu and Kashmir
#00BE6A	1605465000	102619	18	Jammu and Kashmir
#00BE6A	1605551400	103009	18	Jammu and Kashmir
#00BE6A	1605637800	103581	18	Jammu and Kashmir
#00BE6A	1605724200	104155	18	Jammu and Kashmir
#00BE6A	1605810600	104715	18	Jammu and Kashmir
#00BE6A	1605897000	105376	18	Jammu and Kashmir
#00BE6A	1605983400	105984	18	Jammu and Kashmir
#00BE6A	1606069800	106548	18	Jammu and Kashmir
#00BE6A	1606156200	106899	18	Jammu and Kashmir
#00BE6A	1606242600	107330	18	Jammu and Kashmir
#00BE6A	1606329000	107819	18	Jammu and Kashmir
#00BE6A	1606415400	108306	18	Jammu and Kashmir
#00BE6A	1606501800	108871	18	Jammu and Kashmir
#00BE6A	1606588200	109383	18	Jammu and Kashmir
#00BE6A	1606674600	109854	18	Jammu and Kashmir
#00BE6A	1606761000	110224	18	Jammu and Kashmir
#00BE6A	1606847400	110678	18	Jammu and Kashmir
#00BE6A	1606933800	111130	18	Jammu and Kashmir
#00BE6A	1607020200	111712	18	Jammu and Kashmir
#00BE6A	1607106600	112256	18	Jammu and Kashmir
#00BE6A	1607193000	112757	18	Jammu and Kashmir
#00BE6A	1607279400	113288	18	Jammu and Kashmir
#00BE6A	1607365800	113568	18	Jammu and Kashmir
#00BE6A	1607452200	114038	18	Jammu and Kashmir
#00BF7D	1585679400	1	19	Jharkhand
#00BF7D	1585765800	1	19	Jharkhand
#00BF7D	1585852200	2	19	Jharkhand
#00BF7D	1585938600	2	19	Jharkhand
#00BF7D	1586025000	3	19	Jharkhand
#00BF7D	1586111400	4	19	Jharkhand
#00BF7D	1586197800	4	19	Jharkhand
#00BF7D	1586284200	4	19	Jharkhand
#00BF7D	1586370600	13	19	Jharkhand
#00BF7D	1586457000	13	19	Jharkhand
#00BF7D	1586543400	17	19	Jharkhand
#00BF7D	1586629800	17	19	Jharkhand
#00BF7D	1586716200	19	19	Jharkhand
#00BF7D	1586802600	24	19	Jharkhand
#00BF7D	1586889000	27	19	Jharkhand
#00BF7D	1586975400	28	19	Jharkhand
#00BF7D	1587061800	29	19	Jharkhand
#00BF7D	1587148200	33	19	Jharkhand
#00BF7D	1587234600	35	19	Jharkhand
#00BF7D	1587321000	42	19	Jharkhand
#00BF7D	1587407400	46	19	Jharkhand
#00BF7D	1587493800	45	19	Jharkhand
#00BF7D	1587580200	49	19	Jharkhand
#00BF7D	1587666600	55	19	Jharkhand
#00BF7D	1587753000	59	19	Jharkhand
#00BF7D	1587839400	67	19	Jharkhand
#00BF7D	1587925800	82	19	Jharkhand
#00BF7D	1588012200	103	19	Jharkhand
#00BF7D	1588098600	105	19	Jharkhand
#00BF7D	1588185000	107	19	Jharkhand
#00BF7D	1588271400	111	19	Jharkhand
#00BF7D	1588357800	111	19	Jharkhand
#00BF7D	1588444200	115	19	Jharkhand
#00BF7D	1588530600	115	19	Jharkhand
#00BF7D	1588617000	115	19	Jharkhand
#00BF7D	1588703400	125	19	Jharkhand
#00BF7D	1588789800	127	19	Jharkhand
#00BF7D	1588876200	132	19	Jharkhand
#00BF7D	1588962600	132	19	Jharkhand
#00BF7D	1589049000	156	19	Jharkhand
#00BF7D	1589135400	157	19	Jharkhand
#00BF7D	1589221800	160	19	Jharkhand
#00BF7D	1589308200	172	19	Jharkhand
#00BF7D	1589394600	173	19	Jharkhand
#00BF7D	1589481000	197	19	Jharkhand
#00BF7D	1589567400	203	19	Jharkhand
#00BF7D	1589653800	217	19	Jharkhand
#00BF7D	1589740200	223	19	Jharkhand
#00BF7D	1589826600	223	19	Jharkhand
#00BF7D	1589913000	231	19	Jharkhand
#00BF7D	1589999400	231	19	Jharkhand
#00BF7D	1590085800	290	19	Jharkhand
#00BF7D	1590172200	308	19	Jharkhand
#00BF7D	1590258600	350	19	Jharkhand
#00BF7D	1590345000	370	19	Jharkhand
#00BF7D	1590431400	377	19	Jharkhand
#00BF7D	1590517800	426	19	Jharkhand
#00BF7D	1590604200	448	19	Jharkhand
#00BF7D	1590690600	469	19	Jharkhand
#00BF7D	1590777000	511	19	Jharkhand
#00BF7D	1590863400	563	19	Jharkhand
#00BF7D	1590949800	610	19	Jharkhand
#00BF7D	1591036200	659	19	Jharkhand
#00BF7D	1591122600	712	19	Jharkhand
#00BF7D	1591209000	752	19	Jharkhand
#00BF7D	1591295400	793	19	Jharkhand
#00BF7D	1591381800	881	19	Jharkhand
#00BF7D	1591468200	1000	19	Jharkhand
#00BF7D	1591554600	1099	19	Jharkhand
#00BF7D	1591641000	1256	19	Jharkhand
#00BF7D	1591727400	1411	19	Jharkhand
#00BF7D	1591813800	1489	19	Jharkhand
#00BF7D	1591900200	1599	19	Jharkhand
#00BF7D	1591986600	1617	19	Jharkhand
#00BF7D	1592073000	1711	19	Jharkhand
#00BF7D	1592159400	1745	19	Jharkhand
#00BF7D	1592245800	1763	19	Jharkhand
#00BF7D	1592332200	1839	19	Jharkhand
#00BF7D	1592418600	1895	19	Jharkhand
#00BF7D	1592505000	1920	19	Jharkhand
#00BF7D	1592591400	1965	19	Jharkhand
#00BF7D	1592677800	1965	19	Jharkhand
#00BF7D	1592764200	2073	19	Jharkhand
#00BF7D	1592850600	2137	19	Jharkhand
#00BF7D	1592937000	2185	19	Jharkhand
#00BF7D	1593023400	2207	19	Jharkhand
#00BF7D	1593109800	2262	19	Jharkhand
#00BF7D	1593196200	2290	19	Jharkhand
#00BF7D	1593282600	2339	19	Jharkhand
#00BF7D	1593369000	2364	19	Jharkhand
#00BF7D	1593455400	2426	19	Jharkhand
#00BF7D	1593541800	2490	19	Jharkhand
#00BF7D	1593628200	2521	19	Jharkhand
#00BF7D	1593714600	2584	19	Jharkhand
#00BF7D	1593801000	2695	19	Jharkhand
#00BF7D	1593887400	2739	19	Jharkhand
#00BF7D	1593973800	2781	19	Jharkhand
#00BF7D	1594060200	2847	19	Jharkhand
#00BF7D	1594146600	2996	19	Jharkhand
#00BF7D	1594233000	3096	19	Jharkhand
#00BF7D	1594319400	3246	19	Jharkhand
#00BF7D	1594405800	3419	19	Jharkhand
#00BF7D	1594492200	3613	19	Jharkhand
#00BF7D	1594578600	3756	19	Jharkhand
#00BF7D	1594665000	3898	19	Jharkhand
#00BF7D	1594751400	4091	19	Jharkhand
#00BF7D	1594837800	4320	19	Jharkhand
#00BF7D	1594924200	4624	19	Jharkhand
#00BF7D	1595010600	4921	19	Jharkhand
#00BF7D	1595097000	5342	19	Jharkhand
#00BF7D	1595183400	5535	19	Jharkhand
#00BF7D	1595269800	5756	19	Jharkhand
#00BF7D	1595356200	6159	19	Jharkhand
#00BF7D	1595442600	6485	19	Jharkhand
#00BF7D	1595529000	6975	19	Jharkhand
#00BF7D	1595615400	7493	19	Jharkhand
#00BF7D	1595701800	7836	19	Jharkhand
#00BF7D	1595788200	8275	19	Jharkhand
#00BF7D	1595874600	8683	19	Jharkhand
#00BF7D	1595961000	9078	19	Jharkhand
#00BF7D	1596047400	9861	19	Jharkhand
#00BF7D	1596133800	10167	19	Jharkhand
#00BF7D	1596220200	10958	19	Jharkhand
#00BF7D	1596306600	11686	19	Jharkhand
#00BF7D	1596393000	12523	19	Jharkhand
#00BF7D	1596479400	13478	19	Jharkhand
#00BF7D	1596565800	13940	19	Jharkhand
#00BF7D	1596652200	14888	19	Jharkhand
#00BF7D	1596738600	15756	19	Jharkhand
#00BF7D	1596825000	16465	19	Jharkhand
#00BF7D	1596911400	17094	19	Jharkhand
#00BF7D	1596997800	18138	19	Jharkhand
#00BF7D	1597084200	18723	19	Jharkhand
#00BF7D	1597170600	19225	19	Jharkhand
#00BF7D	1597257000	19743	19	Jharkhand
#00BF7D	1597343400	20881	19	Jharkhand
#00BF7D	1597429800	21595	19	Jharkhand
#00BF7D	1597516200	22389	19	Jharkhand
#00BF7D	1597602600	23055	19	Jharkhand
#00BF7D	1597689000	23752	19	Jharkhand
#00BF7D	1597775400	24477	19	Jharkhand
#00BF7D	1597861800	26090	19	Jharkhand
#00BF7D	1597948200	26753	19	Jharkhand
#00BF7D	1598034600	28196	19	Jharkhand
#00BF7D	1598121000	28571	19	Jharkhand
#00BF7D	1598207400	29677	19	Jharkhand
#00BF7D	1598293800	31005	19	Jharkhand
#00BF7D	1598380200	31973	19	Jharkhand
#00BF7D	1598466600	33046	19	Jharkhand
#00BF7D	1598553000	34396	19	Jharkhand
#00BF7D	1598639400	35321	19	Jharkhand
#00BF7D	1598725800	36857	19	Jharkhand
#00BF7D	1598812200	38435	19	Jharkhand
#00BF7D	1598898600	41656	19	Jharkhand
#00BF7D	1598985000	43833	19	Jharkhand
#00BF7D	1599071400	44862	19	Jharkhand
#00BF7D	1599157800	46480	19	Jharkhand
#00BF7D	1599244200	48039	19	Jharkhand
#00BF7D	1599330600	49797	19	Jharkhand
#00BF7D	1599417000	51063	19	Jharkhand
#00BF7D	1599503400	52620	19	Jharkhand
#00BF7D	1599589800	55296	19	Jharkhand
#00BF7D	1599676200	56897	19	Jharkhand
#00BF7D	1599762600	58079	19	Jharkhand
#00BF7D	1599849000	59040	19	Jharkhand
#00BF7D	1599935400	60460	19	Jharkhand
#00BF7D	1600021800	61474	19	Jharkhand
#00BF7D	1600108200	62737	19	Jharkhand
#00BF7D	1600194600	64439	19	Jharkhand
#00BF7D	1600281000	66074	19	Jharkhand
#00BF7D	1600367400	67100	19	Jharkhand
#00BF7D	1600453800	68578	19	Jharkhand
#00BF7D	1600540200	69860	19	Jharkhand
#00BF7D	1600626600	71352	19	Jharkhand
#00BF7D	1600713000	72673	19	Jharkhand
#00BF7D	1600799400	73948	19	Jharkhand
#00BF7D	1600885800	75089	19	Jharkhand
#00BF7D	1600972200	76438	19	Jharkhand
#00BF7D	1601058600	77709	19	Jharkhand
#00BF7D	1601145000	78935	19	Jharkhand
#00BF7D	1601231400	79909	19	Jharkhand
#00BF7D	1601317800	81417	19	Jharkhand
#00BF7D	1601404200	82540	19	Jharkhand
#00BF7D	1601490600	83651	19	Jharkhand
#00BF7D	1601577000	84664	19	Jharkhand
#00BF7D	1601663400	85400	19	Jharkhand
#00BF7D	1601749800	86277	19	Jharkhand
#00BF7D	1601836200	87210	19	Jharkhand
#00BF7D	1601922600	88026	19	Jharkhand
#00BF7D	1602009000	88873	19	Jharkhand
#00BF7D	1602095400	89702	19	Jharkhand
#00BF7D	1602181800	90486	19	Jharkhand
#00BF7D	1602268200	91254	19	Jharkhand
#00BF7D	1602354600	91951	19	Jharkhand
#00BF7D	1602441000	92525	19	Jharkhand
#00BF7D	1602527400	93035	19	Jharkhand
#00BF7D	1602613800	93736	19	Jharkhand
#00BF7D	1602700200	94369	19	Jharkhand
#00BF7D	1602786600	94952	19	Jharkhand
#00BF7D	1602873000	95425	19	Jharkhand
#00BF7D	1602959400	95967	19	Jharkhand
#00BF7D	1603045800	96352	19	Jharkhand
#00BF7D	1603132200	96842	19	Jharkhand
#00BF7D	1603218600	97414	19	Jharkhand
#00BF7D	1603305000	98061	19	Jharkhand
#00BF7D	1603391400	98610	19	Jharkhand
#00BF7D	1603477800	99045	19	Jharkhand
#00BF7D	1603564200	99428	19	Jharkhand
#00BF7D	1603650600	99686	19	Jharkhand
#00BF7D	1603737000	99906	19	Jharkhand
#00BF7D	1603823400	100224	19	Jharkhand
#00BF7D	1603909800	100569	19	Jharkhand
#00BF7D	1603996200	100964	19	Jharkhand
#00BF7D	1604082600	101287	19	Jharkhand
#00BF7D	1604169000	101761	19	Jharkhand
#00BF7D	1604255400	102087	19	Jharkhand
#00BF7D	1604341800	102490	19	Jharkhand
#00BF7D	1604428200	102887	19	Jharkhand
#00BF7D	1604514600	103188	19	Jharkhand
#00BF7D	1604601000	103543	19	Jharkhand
#00BF7D	1604687400	103899	19	Jharkhand
#00BF7D	1604773800	104239	19	Jharkhand
#00BF7D	1604860200	104442	19	Jharkhand
#00BF7D	1604946600	104688	19	Jharkhand
#00BF7D	1605033000	104940	19	Jharkhand
#00BF7D	1605119400	105224	19	Jharkhand
#00BF7D	1605205800	105493	19	Jharkhand
#00BF7D	1605292200	105781	19	Jharkhand
#00BF7D	1605378600	105935	19	Jharkhand
#00BF7D	1605465000	106064	19	Jharkhand
#00BF7D	1605551400	106230	19	Jharkhand
#00BF7D	1605637800	106491	19	Jharkhand
#00BF7D	1605724200	106742	19	Jharkhand
#00BF7D	1605810600	106972	19	Jharkhand
#00BF7D	1605897000	107157	19	Jharkhand
#00BF7D	1605983400	107332	19	Jharkhand
#00BF7D	1606069800	107469	19	Jharkhand
#00BF7D	1606156200	107688	19	Jharkhand
#00BF7D	1606242600	107921	19	Jharkhand
#00BF7D	1606329000	108158	19	Jharkhand
#00BF7D	1606415400	108388	19	Jharkhand
#00BF7D	1606501800	108577	19	Jharkhand
#00BF7D	1606588200	108786	19	Jharkhand
#00BF7D	1606674600	108984	19	Jharkhand
#00BF7D	1606761000	109151	19	Jharkhand
#00BF7D	1606847400	109332	19	Jharkhand
#00BF7D	1606933800	109538	19	Jharkhand
#00BF7D	1607020200	109771	19	Jharkhand
#00BF7D	1607106600	109990	19	Jharkhand
#00BF7D	1607193000	110186	19	Jharkhand
#00BF7D	1607279400	110278	19	Jharkhand
#00BF7D	1607365800	110457	19	Jharkhand
#00BF7D	1607452200	110639	19	Jharkhand
#00C08F	1583692200	1	20	Karnataka
#00C08F	1583778600	4	20	Karnataka
#00C08F	1583865000	4	20	Karnataka
#00C08F	1583951400	4	20	Karnataka
#00C08F	1584037800	6	20	Karnataka
#00C08F	1584124200	6	20	Karnataka
#00C08F	1584210600	6	20	Karnataka
#00C08F	1584297000	6	20	Karnataka
#00C08F	1584383400	11	20	Karnataka
#00C08F	1584469800	11	20	Karnataka
#00C08F	1584556200	14	20	Karnataka
#00C08F	1584642600	15	20	Karnataka
#00C08F	1584729000	15	20	Karnataka
#00C08F	1584815400	26	20	Karnataka
#00C08F	1584901800	33	20	Karnataka
#00C08F	1584988200	37	20	Karnataka
#00C08F	1585074600	41	20	Karnataka
#00C08F	1585161000	55	20	Karnataka
#00C08F	1585247400	55	20	Karnataka
#00C08F	1585333800	55	20	Karnataka
#00C08F	1585420200	76	20	Karnataka
#00C08F	1585506600	83	20	Karnataka
#00C08F	1585593000	83	20	Karnataka
#00C08F	1585679400	101	20	Karnataka
#00C08F	1585765800	110	20	Karnataka
#00C08F	1585852200	124	20	Karnataka
#00C08F	1585938600	128	20	Karnataka
#00C08F	1586025000	144	20	Karnataka
#00C08F	1586111400	151	20	Karnataka
#00C08F	1586197800	175	20	Karnataka
#00C08F	1586284200	175	20	Karnataka
#00C08F	1586370600	181	20	Karnataka
#00C08F	1586457000	197	20	Karnataka
#00C08F	1586543400	214	20	Karnataka
#00C08F	1586629800	226	20	Karnataka
#00C08F	1586716200	247	20	Karnataka
#00C08F	1586802600	258	20	Karnataka
#00C08F	1586889000	277	20	Karnataka
#00C08F	1586975400	315	20	Karnataka
#00C08F	1587061800	353	20	Karnataka
#00C08F	1587148200	371	20	Karnataka
#00C08F	1587234600	384	20	Karnataka
#00C08F	1587321000	395	20	Karnataka
#00C08F	1587407400	415	20	Karnataka
#00C08F	1587493800	425	20	Karnataka
#00C08F	1587580200	443	20	Karnataka
#00C08F	1587666600	463	20	Karnataka
#00C08F	1587753000	489	20	Karnataka
#00C08F	1587839400	501	20	Karnataka
#00C08F	1587925800	511	20	Karnataka
#00C08F	1588012200	520	20	Karnataka
#00C08F	1588098600	532	20	Karnataka
#00C08F	1588185000	557	20	Karnataka
#00C08F	1588271400	576	20	Karnataka
#00C08F	1588357800	589	20	Karnataka
#00C08F	1588444200	606	20	Karnataka
#00C08F	1588530600	642	20	Karnataka
#00C08F	1588617000	659	20	Karnataka
#00C08F	1588703400	671	20	Karnataka
#00C08F	1588789800	693	20	Karnataka
#00C08F	1588876200	705	20	Karnataka
#00C08F	1588962600	753	20	Karnataka
#00C08F	1589049000	794	20	Karnataka
#00C08F	1589135400	848	20	Karnataka
#00C08F	1589221800	862	20	Karnataka
#00C08F	1589308200	925	20	Karnataka
#00C08F	1589394600	959	20	Karnataka
#00C08F	1589481000	987	20	Karnataka
#00C08F	1589567400	1056	20	Karnataka
#00C08F	1589653800	1092	20	Karnataka
#00C08F	1589740200	1147	20	Karnataka
#00C08F	1589826600	1246	20	Karnataka
#00C08F	1589913000	1397	20	Karnataka
#00C08F	1589999400	1462	20	Karnataka
#00C08F	1590085800	1605	20	Karnataka
#00C08F	1590172200	1743	20	Karnataka
#00C08F	1590258600	1959	20	Karnataka
#00C08F	1590345000	2089	20	Karnataka
#00C08F	1590431400	2182	20	Karnataka
#00C08F	1590517800	2283	20	Karnataka
#00C08F	1590604200	2418	20	Karnataka
#00C08F	1590690600	2533	20	Karnataka
#00C08F	1590777000	2781	20	Karnataka
#00C08F	1590863400	2922	20	Karnataka
#00C08F	1590949800	3221	20	Karnataka
#00C08F	1591036200	3408	20	Karnataka
#00C08F	1591122600	3796	20	Karnataka
#00C08F	1591209000	4063	20	Karnataka
#00C08F	1591295400	4320	20	Karnataka
#00C08F	1591381800	4835	20	Karnataka
#00C08F	1591468200	5213	20	Karnataka
#00C08F	1591554600	5452	20	Karnataka
#00C08F	1591641000	5760	20	Karnataka
#00C08F	1591727400	5921	20	Karnataka
#00C08F	1591813800	6041	20	Karnataka
#00C08F	1591900200	6245	20	Karnataka
#00C08F	1591986600	6516	20	Karnataka
#00C08F	1592073000	6824	20	Karnataka
#00C08F	1592159400	7000	20	Karnataka
#00C08F	1592245800	7213	20	Karnataka
#00C08F	1592332200	7530	20	Karnataka
#00C08F	1592418600	7734	20	Karnataka
#00C08F	1592505000	7944	20	Karnataka
#00C08F	1592591400	8281	20	Karnataka
#00C08F	1592677800	8697	20	Karnataka
#00C08F	1592764200	9150	20	Karnataka
#00C08F	1592850600	9399	20	Karnataka
#00C08F	1592937000	9721	20	Karnataka
#00C08F	1593023400	10118	20	Karnataka
#00C08F	1593109800	10560	20	Karnataka
#00C08F	1593196200	11005	20	Karnataka
#00C08F	1593282600	11923	20	Karnataka
#00C08F	1593369000	13190	20	Karnataka
#00C08F	1593455400	14295	20	Karnataka
#00C08F	1593541800	15242	20	Karnataka
#00C08F	1593628200	16514	20	Karnataka
#00C08F	1593714600	18016	20	Karnataka
#00C08F	1593801000	19710	20	Karnataka
#00C08F	1593887400	21549	20	Karnataka
#00C08F	1593973800	23474	20	Karnataka
#00C08F	1594060200	25317	20	Karnataka
#00C08F	1594146600	26815	20	Karnataka
#00C08F	1594233000	28877	20	Karnataka
#00C08F	1594319400	31105	20	Karnataka
#00C08F	1594405800	33418	20	Karnataka
#00C08F	1594492200	36216	20	Karnataka
#00C08F	1594578600	38843	20	Karnataka
#00C08F	1594665000	41581	20	Karnataka
#00C08F	1594751400	44077	20	Karnataka
#00C08F	1594837800	47253	20	Karnataka
#00C08F	1594924200	51422	20	Karnataka
#00C08F	1595010600	55115	20	Karnataka
#00C08F	1595097000	59652	20	Karnataka
#00C08F	1595183400	63772	20	Karnataka
#00C08F	1595269800	67420	20	Karnataka
#00C08F	1595356200	71069	20	Karnataka
#00C08F	1595442600	75833	20	Karnataka
#00C08F	1595529000	80863	20	Karnataka
#00C08F	1595615400	85870	20	Karnataka
#00C08F	1595701800	90942	20	Karnataka
#00C08F	1595788200	96141	20	Karnataka
#00C08F	1595874600	101465	20	Karnataka
#00C08F	1595961000	107001	20	Karnataka
#00C08F	1596047400	112504	20	Karnataka
#00C08F	1596133800	118632	20	Karnataka
#00C08F	1596220200	124115	20	Karnataka
#00C08F	1596306600	129287	20	Karnataka
#00C08F	1596393000	134819	20	Karnataka
#00C08F	1596479400	139571	20	Karnataka
#00C08F	1596565800	145830	20	Karnataka
#00C08F	1596652200	151449	20	Karnataka
#00C08F	1596738600	158254	20	Karnataka
#00C08F	1596825000	164924	20	Karnataka
#00C08F	1596911400	172102	20	Karnataka
#00C08F	1596997800	178087	20	Karnataka
#00C08F	1597084200	182354	20	Karnataka
#00C08F	1597170600	188611	20	Karnataka
#00C08F	1597257000	196494	20	Karnataka
#00C08F	1597343400	203200	20	Karnataka
#00C08F	1597429800	211108	20	Karnataka
#00C08F	1597516200	219926	20	Karnataka
#00C08F	1597602600	226966	20	Karnataka
#00C08F	1597689000	233283	20	Karnataka
#00C08F	1597775400	240948	20	Karnataka
#00C08F	1597861800	249590	20	Karnataka
#00C08F	1597948200	256975	20	Karnataka
#00C08F	1598034600	264546	20	Karnataka
#00C08F	1598121000	271876	20	Karnataka
#00C08F	1598207400	277814	20	Karnataka
#00C08F	1598293800	283665	20	Karnataka
#00C08F	1598380200	291826	20	Karnataka
#00C08F	1598466600	300406	20	Karnataka
#00C08F	1598553000	309792	20	Karnataka
#00C08F	1598639400	318752	20	Karnataka
#00C08F	1598725800	327076	20	Karnataka
#00C08F	1598812200	335928	20	Karnataka
#00C08F	1598898600	342423	20	Karnataka
#00C08F	1598985000	351481	20	Karnataka
#00C08F	1599071400	361341	20	Karnataka
#00C08F	1599157800	370206	20	Karnataka
#00C08F	1599244200	379486	20	Karnataka
#00C08F	1599330600	389232	20	Karnataka
#00C08F	1599417000	398551	20	Karnataka
#00C08F	1599503400	404324	20	Karnataka
#00C08F	1599589800	412190	20	Karnataka
#00C08F	1599676200	421730	20	Karnataka
#00C08F	1599762600	430947	20	Karnataka
#00C08F	1599849000	440411	20	Karnataka
#00C08F	1599935400	449551	20	Karnataka
#00C08F	1600021800	459445	20	Karnataka
#00C08F	1600108200	467689	20	Karnataka
#00C08F	1600194600	475265	20	Karnataka
#00C08F	1600281000	484990	20	Karnataka
#00C08F	1600367400	494356	20	Karnataka
#00C08F	1600453800	502982	20	Karnataka
#00C08F	1600540200	511346	20	Karnataka
#00C08F	1600626600	519537	20	Karnataka
#00C08F	1600713000	526876	20	Karnataka
#00C08F	1600799400	533850	20	Karnataka
#00C08F	1600885800	540847	20	Karnataka
#00C08F	1600972200	548557	20	Karnataka
#00C08F	1601058600	557212	20	Karnataka
#00C08F	1601145000	566023	20	Karnataka
#00C08F	1601231400	575566	20	Karnataka
#00C08F	1601317800	582458	20	Karnataka
#00C08F	1601404200	592911	20	Karnataka
#00C08F	1601490600	601767	20	Karnataka
#00C08F	1601577000	611837	20	Karnataka
#00C08F	1601663400	620630	20	Karnataka
#00C08F	1601749800	630516	20	Karnataka
#00C08F	1601836200	640661	20	Karnataka
#00C08F	1601922600	647712	20	Karnataka
#00C08F	1602009000	657705	20	Karnataka
#00C08F	1602095400	668652	20	Karnataka
#00C08F	1602181800	679356	20	Karnataka
#00C08F	1602268200	690269	20	Karnataka
#00C08F	1602354600	700786	20	Karnataka
#00C08F	1602441000	710309	20	Karnataka
#00C08F	1602527400	717915	20	Karnataka
#00C08F	1602613800	726106	20	Karnataka
#00C08F	1602700200	735371	20	Karnataka
#00C08F	1602786600	743848	20	Karnataka
#00C08F	1602873000	751390	20	Karnataka
#00C08F	1602959400	758574	20	Karnataka
#00C08F	1603045800	765586	20	Karnataka
#00C08F	1603132200	770604	20	Karnataka
#00C08F	1603218600	776901	20	Karnataka
#00C08F	1603305000	782773	20	Karnataka
#00C08F	1603391400	788551	20	Karnataka
#00C08F	1603477800	793907	20	Karnataka
#00C08F	1603564200	798378	20	Karnataka
#00C08F	1603650600	802817	20	Karnataka
#00C08F	1603737000	805947	20	Karnataka
#00C08F	1603823400	809638	20	Karnataka
#00C08F	1603909800	812784	20	Karnataka
#00C08F	1603996200	816809	20	Karnataka
#00C08F	1604082600	820398	20	Karnataka
#00C08F	1604169000	823412	20	Karnataka
#00C08F	1604255400	827064	20	Karnataka
#00C08F	1604341800	829640	20	Karnataka
#00C08F	1604428200	832396	20	Karnataka
#00C08F	1604514600	835773	20	Karnataka
#00C08F	1604601000	838929	20	Karnataka
#00C08F	1604687400	841889	20	Karnataka
#00C08F	1604773800	844147	20	Karnataka
#00C08F	1604860200	846887	20	Karnataka
#00C08F	1604946600	848850	20	Karnataka
#00C08F	1605033000	851212	20	Karnataka
#00C08F	1605119400	853796	20	Karnataka
#00C08F	1605205800	855912	20	Karnataka
#00C08F	1605292200	857928	20	Karnataka
#00C08F	1605378600	860082	20	Karnataka
#00C08F	1605465000	861647	20	Karnataka
#00C08F	1605551400	862804	20	Karnataka
#00C08F	1605637800	864140	20	Karnataka
#00C08F	1605724200	865931	20	Karnataka
#00C08F	1605810600	867780	20	Karnataka
#00C08F	1605897000	869561	20	Karnataka
#00C08F	1605983400	871342	20	Karnataka
#00C08F	1606069800	873046	20	Karnataka
#00C08F	1606156200	874555	20	Karnataka
#00C08F	1606242600	876425	20	Karnataka
#00C08F	1606329000	878055	20	Karnataka
#00C08F	1606415400	879560	20	Karnataka
#00C08F	1606501800	881086	20	Karnataka
#00C08F	1606588200	882608	20	Karnataka
#00C08F	1606674600	883899	20	Karnataka
#00C08F	1606761000	884897	20	Karnataka
#00C08F	1606847400	886227	20	Karnataka
#00C08F	1606933800	887667	20	Karnataka
#00C08F	1607020200	889113	20	Karnataka
#00C08F	1607106600	890360	20	Karnataka
#00C08F	1607193000	891685	20	Karnataka
#00C08F	1607279400	893006	20	Karnataka
#00C08F	1607365800	894004	20	Karnataka
#00C08F	1607452200	895284	20	Karnataka
#00C19F	1580322600	1	21	Kerala
#00C19F	1580409000	1	21	Kerala
#00C19F	1580495400	2	21	Kerala
#00C19F	1580581800	3	21	Kerala
#00C19F	1580668200	3	21	Kerala
#00C19F	1580754600	3	21	Kerala
#00C19F	1580841000	3	21	Kerala
#00C19F	1580927400	3	21	Kerala
#00C19F	1581013800	3	21	Kerala
#00C19F	1581100200	3	21	Kerala
#00C19F	1581186600	3	21	Kerala
#00C19F	1581273000	3	21	Kerala
#00C19F	1581359400	3	21	Kerala
#00C19F	1581445800	3	21	Kerala
#00C19F	1581532200	3	21	Kerala
#00C19F	1581618600	3	21	Kerala
#00C19F	1581705000	3	21	Kerala
#00C19F	1581791400	3	21	Kerala
#00C19F	1581877800	3	21	Kerala
#00C19F	1581964200	3	21	Kerala
#00C19F	1582050600	3	21	Kerala
#00C19F	1582137000	3	21	Kerala
#00C19F	1582223400	3	21	Kerala
#00C19F	1582309800	3	21	Kerala
#00C19F	1582396200	3	21	Kerala
#00C19F	1582482600	3	21	Kerala
#00C19F	1582569000	3	21	Kerala
#00C19F	1582655400	3	21	Kerala
#00C19F	1582741800	3	21	Kerala
#00C19F	1582828200	3	21	Kerala
#00C19F	1582914600	3	21	Kerala
#00C19F	1583001000	3	21	Kerala
#00C19F	1583087400	3	21	Kerala
#00C19F	1583173800	3	21	Kerala
#00C19F	1583260200	3	21	Kerala
#00C19F	1583346600	3	21	Kerala
#00C19F	1583433000	3	21	Kerala
#00C19F	1583519400	3	21	Kerala
#00C19F	1583605800	8	21	Kerala
#00C19F	1583692200	9	21	Kerala
#00C19F	1583778600	15	21	Kerala
#00C19F	1583865000	17	21	Kerala
#00C19F	1583951400	17	21	Kerala
#00C19F	1584037800	19	21	Kerala
#00C19F	1584124200	19	21	Kerala
#00C19F	1584210600	22	21	Kerala
#00C19F	1584297000	23	21	Kerala
#00C19F	1584383400	26	21	Kerala
#00C19F	1584469800	27	21	Kerala
