x	y	tooltip	showSelected1	showSelected2
1590604200	0	28/05/20 Cured= 0	Dadar Nagar Haveli	May 2020
1590604200	7264	28/05/20 Cured= 7264	Delhi	May 2020
1590604200	37	28/05/20 Cured= 37	Goa	May 2020
1590604200	7549	28/05/20 Cured= 7549	Gujarat	May 2020
1590604200	838	28/05/20 Cured= 838	Haryana	May 2020
1590604200	70	28/05/20 Cured= 70	Himachal Pradesh	May 2020
1590604200	854	28/05/20 Cured= 854	Jammu and Kashmir	May 2020
1590604200	185	28/05/20 Cured= 185	Jharkhand	May 2020
1590604200	781	28/05/20 Cured= 781	Karnataka	May 2020
1590604200	552	28/05/20 Cured= 552	Kerala	May 2020
1590604200	43	28/05/20 Cured= 43	Ladakh	May 2020
1590604200	3927	28/05/20 Cured= 3927	Madhya Pradesh	May 2020
1590604200	17918	28/05/20 Cured= 17918	Maharashtra	May 2020
1590604200	4	28/05/20 Cured= 4	Manipur	May 2020
1590604200	12	28/05/20 Cured= 12	Meghalaya	May 2020
1590604200	1	28/05/20 Cured= 1	Mizoram	May 2020
1590604200	0	28/05/20 Cured= 0	Nagaland	May 2020
1590604200	733	28/05/20 Cured= 733	Odisha	May 2020
1590604200	12	28/05/20 Cured= 12	Puducherry	May 2020
1590604200	1918	28/05/20 Cured= 1918	Punjab	May 2020
1590604200	4457	28/05/20 Cured= 4457	Rajasthan	May 2020
1590604200	0	28/05/20 Cured= 0	Sikkim	May 2020
1590604200	9909	28/05/20 Cured= 9909	Tamil Nadu	May 2020
1590604200	1284	28/05/20 Cured= 1284	Telengana	May 2020
1590604200	165	28/05/20 Cured= 165	Tripura	May 2020
1590604200	79	28/05/20 Cured= 79	Uttarakhand	May 2020
1590604200	3991	28/05/20 Cured= 3991	Uttar Pradesh	May 2020
1590604200	1578	28/05/20 Cured= 1578	West Bengal	May 2020
1590604200	0	28/05/20 Cured= 0	Cases being reassigned to states	May 2020
1590690600	33	29/05/20 Cured= 33	Andaman and Nicobar Islands	May 2020
1590690600	2125	29/05/20 Cured= 2125	Andhra Pradesh	May 2020
1590690600	1	29/05/20 Cured= 1	Arunachal Pradesh	May 2020
1590690600	104	29/05/20 Cured= 104	Assam	May 2020
1590690600	1211	29/05/20 Cured= 1211	Bihar	May 2020
1590690600	189	29/05/20 Cured= 189	Chandigarh	May 2020
1590690600	83	29/05/20 Cured= 83	Chhattisgarh	May 2020
1590690600	0	29/05/20 Cured= 0	Dadar Nagar Haveli	May 2020
1590690600	7495	29/05/20 Cured= 7495	Delhi	May 2020
1590690600	38	29/05/20 Cured= 38	Goa	May 2020
1590690600	8003	29/05/20 Cured= 8003	Gujarat	May 2020
1590690600	881	29/05/20 Cured= 881	Haryana	May 2020
1590690600	70	29/05/20 Cured= 70	Himachal Pradesh	May 2020
1590690600	859	29/05/20 Cured= 859	Jammu and Kashmir	May 2020
1590690600	212	29/05/20 Cured= 212	Jharkhand	May 2020
1590690600	834	29/05/20 Cured= 834	Karnataka	May 2020
1590690600	555	29/05/20 Cured= 555	Kerala	May 2020
1590690600	43	29/05/20 Cured= 43	Ladakh	May 2020
1590690600	4050	29/05/20 Cured= 4050	Madhya Pradesh	May 2020
1590690600	18616	29/05/20 Cured= 18616	Maharashtra	May 2020
1590690600	5	29/05/20 Cured= 5	Manipur	May 2020
1590690600	12	29/05/20 Cured= 12	Meghalaya	May 2020
1590690600	1	29/05/20 Cured= 1	Mizoram	May 2020
1590690600	0	29/05/20 Cured= 0	Nagaland	May 2020
1590690600	887	29/05/20 Cured= 887	Odisha	May 2020
1590690600	14	29/05/20 Cured= 14	Puducherry	May 2020
1590690600	1946	29/05/20 Cured= 1946	Punjab	May 2020
1590690600	4817	29/05/20 Cured= 4817	Rajasthan	May 2020
1590690600	0	29/05/20 Cured= 0	Sikkim	May 2020
1590690600	10548	29/05/20 Cured= 10548	Tamil Nadu	May 2020
1590690600	1345	29/05/20 Cured= 1345	Telengana	May 2020
1590690600	167	29/05/20 Cured= 167	Tripura	May 2020
1590690600	79	29/05/20 Cured= 79	Uttarakhand	May 2020
1590690600	4215	29/05/20 Cured= 4215	Uttar Pradesh	May 2020
1590690600	1668	29/05/20 Cured= 1668	West Bengal	May 2020
1590690600	0	29/05/20 Cured= 0	Cases being reassigned to states	May 2020
1590777000	33	30/05/20 Cured= 33	Andaman and Nicobar Islands	May 2020
1590777000	2226	30/05/20 Cured= 2226	Andhra Pradesh	May 2020
1590777000	1	30/05/20 Cured= 1	Arunachal Pradesh	May 2020
1590777000	125	30/05/20 Cured= 125	Assam	May 2020
1590777000	1211	30/05/20 Cured= 1211	Bihar	May 2020
1590777000	189	30/05/20 Cured= 189	Chandigarh	May 2020
1590777000	100	30/05/20 Cured= 100	Chhattisgarh	May 2020
1590777000	0	30/05/20 Cured= 0	Dadar Nagar Haveli	May 2020
1590777000	7846	30/05/20 Cured= 7846	Delhi	May 2020
1590777000	41	30/05/20 Cured= 41	Goa	May 2020
1590777000	8611	30/05/20 Cured= 8611	Gujarat	May 2020
1590777000	940	30/05/20 Cured= 940	Haryana	May 2020
1590777000	87	30/05/20 Cured= 87	Himachal Pradesh	May 2020
1590777000	875	30/05/20 Cured= 875	Jammu and Kashmir	May 2020
1590777000	216	30/05/20 Cured= 216	Jharkhand	May 2020
1590777000	894	30/05/20 Cured= 894	Karnataka	May 2020
1590777000	565	30/05/20 Cured= 565	Kerala	May 2020
1590777000	43	30/05/20 Cured= 43	Ladakh	May 2020
1590777000	4269	30/05/20 Cured= 4269	Madhya Pradesh	May 2020
1590777000	26997	30/05/20 Cured= 26997	Maharashtra	May 2020
1590777000	8	30/05/20 Cured= 8	Manipur	May 2020
1590777000	12	30/05/20 Cured= 12	Meghalaya	May 2020
1590777000	1	30/05/20 Cured= 1	Mizoram	May 2020
1590777000	0	30/05/20 Cured= 0	Nagaland	May 2020
1590777000	887	30/05/20 Cured= 887	Odisha	May 2020
1590777000	14	30/05/20 Cured= 14	Puducherry	May 2020
1590777000	1949	30/05/20 Cured= 1949	Punjab	May 2020
1590777000	5244	30/05/20 Cured= 5244	Rajasthan	May 2020
1590777000	0	30/05/20 Cured= 0	Sikkim	May 2020
1590777000	11313	30/05/20 Cured= 11313	Tamil Nadu	May 2020
1590777000	1381	30/05/20 Cured= 1381	Telengana	May 2020
1590777000	171	30/05/20 Cured= 171	Tripura	May 2020
1590777000	102	30/05/20 Cured= 102	Uttarakhand	May 2020
1590777000	4244	30/05/20 Cured= 4244	Uttar Pradesh	May 2020
1590777000	1775	30/05/20 Cured= 1775	West Bengal	May 2020
1590777000	0	30/05/20 Cured= 0	Cases being reassigned to states	May 2020
1590863400	33	31/05/20 Cured= 33	Andaman and Nicobar Islands	May 2020
1590863400	2289	31/05/20 Cured= 2289	Andhra Pradesh	May 2020
1590863400	1	31/05/20 Cured= 1	Arunachal Pradesh	May 2020
1590863400	163	31/05/20 Cured= 163	Assam	May 2020
1590863400	1618	31/05/20 Cured= 1618	Bihar	May 2020
1590863400	189	31/05/20 Cured= 189	Chandigarh	May 2020
1590863400	102	31/05/20 Cured= 102	Chhattisgarh	May 2020
1590863400	0	31/05/20 Cured= 0	Dadar Nagar Haveli	May 2020
1590863400	8075	31/05/20 Cured= 8075	Delhi	May 2020
1590863400	41	31/05/20 Cured= 41	Goa	May 2020
1590863400	9230	31/05/20 Cured= 9230	Gujarat	May 2020
1590863400	971	31/05/20 Cured= 971	Haryana	May 2020
1590863400	111	31/05/20 Cured= 111	Himachal Pradesh	May 2020
1590863400	908	31/05/20 Cured= 908	Jammu and Kashmir	May 2020
1590863400	256	31/05/20 Cured= 256	Jharkhand	May 2020
1590863400	997	31/05/20 Cured= 997	Karnataka	May 2020
1590863400	575	31/05/20 Cured= 575	Kerala	May 2020
1590863400	43	31/05/20 Cured= 43	Ladakh	May 2020
1590863400	4444	31/05/20 Cured= 4444	Madhya Pradesh	May 2020
1590863400	28081	31/05/20 Cured= 28081	Maharashtra	May 2020
1590863400	8	31/05/20 Cured= 8	Manipur	May 2020
1590863400	12	31/05/20 Cured= 12	Meghalaya	May 2020
1590863400	1	31/05/20 Cured= 1	Mizoram	May 2020
1590863400	0	31/05/20 Cured= 0	Nagaland	May 2020
1590863400	1050	31/05/20 Cured= 1050	Odisha	May 2020
1590863400	14	31/05/20 Cured= 14	Puducherry	May 2020
1590863400	1967	31/05/20 Cured= 1967	Punjab	May 2020
1590863400	5739	31/05/20 Cured= 5739	Rajasthan	May 2020
1590863400	0	31/05/20 Cured= 0	Sikkim	May 2020
1590863400	12000	31/05/20 Cured= 12000	Tamil Nadu	May 2020
1590863400	1412	31/05/20 Cured= 1412	Telengana	May 2020
1590863400	172	31/05/20 Cured= 172	Tripura	May 2020
1590863400	102	31/05/20 Cured= 102	Uttarakhand	May 2020
1590863400	4410	31/05/20 Cured= 4410	Uttar Pradesh	May 2020
1590863400	1970	31/05/20 Cured= 1970	West Bengal	May 2020
1590863400	0	31/05/20 Cured= 0	Cases being reassigned to states	May 2020
1590949800	33	01/06/20 Cured= 33	Andaman and Nicobar Islands	June 2020
1590949800	2349	01/06/20 Cured= 2349	Andhra Pradesh	June 2020
1590949800	1	01/06/20 Cured= 1	Arunachal Pradesh	June 2020
1590949800	185	01/06/20 Cured= 185	Assam	June 2020
1590949800	1710	01/06/20 Cured= 1710	Bihar	June 2020
1590949800	199	01/06/20 Cured= 199	Chandigarh	June 2020
1590949800	115	01/06/20 Cured= 115	Chhattisgarh	June 2020
1590949800	0	01/06/20 Cured= 0	Dadar Nagar Haveli	June 2020
1590949800	8478	01/06/20 Cured= 8478	Delhi	June 2020
1590949800	42	01/06/20 Cured= 42	Goa	June 2020
1590949800	9919	01/06/20 Cured= 9919	Gujarat	June 2020
1590949800	1048	01/06/20 Cured= 1048	Haryana	June 2020
1590949800	120	01/06/20 Cured= 120	Himachal Pradesh	June 2020
1590949800	927	01/06/20 Cured= 927	Jammu and Kashmir	June 2020
1590949800	256	01/06/20 Cured= 256	Jharkhand	June 2020
1590949800	1218	01/06/20 Cured= 1218	Karnataka	June 2020
1590949800	590	01/06/20 Cured= 590	Kerala	June 2020
1590949800	43	01/06/20 Cured= 43	Ladakh	June 2020
1590949800	4842	01/06/20 Cured= 4842	Madhya Pradesh	June 2020
1590949800	29329	01/06/20 Cured= 29329	Maharashtra	June 2020
1590949800	11	01/06/20 Cured= 11	Manipur	June 2020
1590949800	12	01/06/20 Cured= 12	Meghalaya	June 2020
1590949800	1	01/06/20 Cured= 1	Mizoram	June 2020
1590949800	0	01/06/20 Cured= 0	Nagaland	June 2020
1590949800	1126	01/06/20 Cured= 1126	Odisha	June 2020
1590949800	25	01/06/20 Cured= 25	Puducherry	June 2020
1590949800	1987	01/06/20 Cured= 1987	Punjab	June 2020
1590949800	5927	01/06/20 Cured= 5927	Rajasthan	June 2020
1590949800	0	01/06/20 Cured= 0	Sikkim	June 2020
1590949800	12757	01/06/20 Cured= 12757	Tamil Nadu	June 2020
1590949800	1428	01/06/20 Cured= 1428	Telengana	June 2020
1590949800	173	01/06/20 Cured= 173	Tripura	June 2020
1590949800	102	01/06/20 Cured= 102	Uttarakhand	June 2020
1590949800	4709	01/06/20 Cured= 4709	Uttar Pradesh	June 2020
1590949800	2157	01/06/20 Cured= 2157	West Bengal	June 2020
1590949800	0	01/06/20 Cured= 0	Cases being reassigned to states	June 2020
1591036200	33	02/06/20 Cured= 33	Andaman and Nicobar Islands	June 2020
1591036200	2378	02/06/20 Cured= 2378	Andhra Pradesh	June 2020
1591036200	1	02/06/20 Cured= 1	Arunachal Pradesh	June 2020
1591036200	277	02/06/20 Cured= 277	Assam	June 2020
1591036200	1900	02/06/20 Cured= 1900	Bihar	June 2020
1591036200	199	02/06/20 Cured= 199	Chandigarh	June 2020
1591036200	122	02/06/20 Cured= 122	Chhattisgarh	June 2020
1591036200	1	02/06/20 Cured= 1	Dadar Nagar Haveli	June 2020
1591036200	8746	02/06/20 Cured= 8746	Delhi	June 2020
1591036200	42	02/06/20 Cured= 42	Goa	June 2020
1591036200	10780	02/06/20 Cured= 10780	Gujarat	June 2020
1591036200	1055	02/06/20 Cured= 1055	Haryana	June 2020
1591036200	122	02/06/20 Cured= 122	Himachal Pradesh	June 2020
1591036200	946	02/06/20 Cured= 946	Jammu and Kashmir	June 2020
1591036200	296	02/06/20 Cured= 296	Jharkhand	June 2020
1591036200	1328	02/06/20 Cured= 1328	Karnataka	June 2020
1591036200	608	02/06/20 Cured= 608	Kerala	June 2020
1591036200	43	02/06/20 Cured= 43	Ladakh	June 2020
1591036200	5003	02/06/20 Cured= 5003	Madhya Pradesh	June 2020
1591036200	30108	02/06/20 Cured= 30108	Maharashtra	June 2020
1591036200	11	02/06/20 Cured= 11	Manipur	June 2020
1591036200	12	02/06/20 Cured= 12	Meghalaya	June 2020
1591036200	1	02/06/20 Cured= 1	Mizoram	June 2020
1591036200	0	02/06/20 Cured= 0	Nagaland	June 2020
1591036200	1245	02/06/20 Cured= 1245	Odisha	June 2020
1591036200	25	02/06/20 Cured= 25	Puducherry	June 2020
1591036200	2000	02/06/20 Cured= 2000	Punjab	June 2020
1591036200	6040	02/06/20 Cured= 6040	Rajasthan	June 2020
1591036200	0	02/06/20 Cured= 0	Sikkim	June 2020
1591036200	13170	02/06/20 Cured= 13170	Tamil Nadu	June 2020
1591036200	1491	02/06/20 Cured= 1491	Telengana	June 2020
1591036200	173	02/06/20 Cured= 173	Tripura	June 2020
1591036200	222	02/06/20 Cured= 222	Uttarakhand	June 2020
1591036200	4843	02/06/20 Cured= 4843	Uttar Pradesh	June 2020
1591036200	2306	02/06/20 Cured= 2306	West Bengal	June 2020
1591036200	0	02/06/20 Cured= 0	Cases being reassigned to states	June 2020
1591122600	33	03/06/20 Cured= 33	Andaman and Nicobar Islands	June 2020
1591122600	2421	03/06/20 Cured= 2421	Andhra Pradesh	June 2020
1591122600	1	03/06/20 Cured= 1	Arunachal Pradesh	June 2020
1591122600	324	03/06/20 Cured= 324	Assam	June 2020
1591122600	1946	03/06/20 Cured= 1946	Bihar	June 2020
1591122600	214	03/06/20 Cured= 214	Chandigarh	June 2020
1591122600	130	03/06/20 Cured= 130	Chhattisgarh	June 2020
1591122600	1	03/06/20 Cured= 1	Dadar Nagar Haveli	June 2020
1591122600	9243	03/06/20 Cured= 9243	Delhi	June 2020
1591122600	57	03/06/20 Cured= 57	Goa	June 2020
1591122600	11894	03/06/20 Cured= 11894	Gujarat	June 2020
1591122600	1069	03/06/20 Cured= 1069	Haryana	June 2020
1591122600	140	03/06/20 Cured= 140	Himachal Pradesh	June 2020
1591122600	953	03/06/20 Cured= 953	Jammu and Kashmir	June 2020
1591122600	320	03/06/20 Cured= 320	Jharkhand	June 2020
1591122600	1403	03/06/20 Cured= 1403	Karnataka	June 2020
1591122600	627	03/06/20 Cured= 627	Kerala	June 2020
1591122600	47	03/06/20 Cured= 47	Ladakh	June 2020
1591122600	5221	03/06/20 Cured= 5221	Madhya Pradesh	June 2020
1591122600	31333	03/06/20 Cured= 31333	Maharashtra	June 2020
1591122600	14	03/06/20 Cured= 14	Manipur	June 2020
1591122600	12	03/06/20 Cured= 12	Meghalaya	June 2020
1591122600	1	03/06/20 Cured= 1	Mizoram	June 2020
1591122600	0	03/06/20 Cured= 0	Nagaland	June 2020
1591122600	1325	03/06/20 Cured= 1325	Odisha	June 2020
1591122600	25	03/06/20 Cured= 25	Puducherry	June 2020
1591122600	2017	03/06/20 Cured= 2017	Punjab	June 2020
1591122600	6435	03/06/20 Cured= 6435	Rajasthan	June 2020
1591122600	0	03/06/20 Cured= 0	Sikkim	June 2020
1591122600	13706	03/06/20 Cured= 13706	Tamil Nadu	June 2020
1591122600	1526	03/06/20 Cured= 1526	Telengana	June 2020
1591122600	173	03/06/20 Cured= 173	Tripura	June 2020
1591122600	252	03/06/20 Cured= 252	Uttarakhand	June 2020
1591122600	5030	03/06/20 Cured= 5030	Uttar Pradesh	June 2020
1591122600	2410	03/06/20 Cured= 2410	West Bengal	June 2020
1591122600	0	03/06/20 Cured= 0	Cases being reassigned to states	June 2020
1591209000	33	04/06/20 Cured= 33	Andaman and Nicobar Islands	June 2020
1591209000	2466	04/06/20 Cured= 2466	Andhra Pradesh	June 2020
1591209000	1	04/06/20 Cured= 1	Arunachal Pradesh	June 2020
1591209000	413	04/06/20 Cured= 413	Assam	June 2020
1591209000	2077	04/06/20 Cured= 2077	Bihar	June 2020
1591209000	214	04/06/20 Cured= 214	Chandigarh	June 2020
1591209000	188	04/06/20 Cured= 188	Chhattisgarh	June 2020
1591209000	1	04/06/20 Cured= 1	Dadar Nagar Haveli	June 2020
1591209000	9542	04/06/20 Cured= 9542	Delhi	June 2020
1591209000	57	04/06/20 Cured= 57	Goa	June 2020
1591209000	12212	04/06/20 Cured= 12212	Gujarat	June 2020
1591209000	1089	04/06/20 Cured= 1089	Haryana	June 2020
1591209000	150	04/06/20 Cured= 150	Himachal Pradesh	June 2020
1591209000	1007	04/06/20 Cured= 1007	Jammu and Kashmir	June 2020
1591209000	321	04/06/20 Cured= 321	Jharkhand	June 2020
1591209000	1514	04/06/20 Cured= 1514	Karnataka	June 2020
1591209000	651	04/06/20 Cured= 651	Kerala	June 2020
1591209000	48	04/06/20 Cured= 48	Ladakh	June 2020
1591209000	5445	04/06/20 Cured= 5445	Madhya Pradesh	June 2020
1591209000	32329	04/06/20 Cured= 32329	Maharashtra	June 2020
1591209000	38	04/06/20 Cured= 38	Manipur	June 2020
1591209000	13	04/06/20 Cured= 13	Meghalaya	June 2020
1591209000	1	04/06/20 Cured= 1	Mizoram	June 2020
1591209000	0	04/06/20 Cured= 0	Nagaland	June 2020
1591209000	1416	04/06/20 Cured= 1416	Odisha	June 2020
1591209000	25	04/06/20 Cured= 25	Puducherry	June 2020
1591209000	2029	04/06/20 Cured= 2029	Punjab	June 2020
1591209000	6744	04/06/20 Cured= 6744	Rajasthan	June 2020
1591209000	0	04/06/20 Cured= 0	Sikkim	June 2020
1591209000	14316	04/06/20 Cured= 14316	Tamil Nadu	June 2020
1591209000	1556	04/06/20 Cured= 1556	Telengana	June 2020
1591209000	173	04/06/20 Cured= 173	Tripura	June 2020
1591209000	282	04/06/20 Cured= 282	Uttarakhand	June 2020
1591209000	5176	04/06/20 Cured= 5176	Uttar Pradesh	June 2020
1591209000	2580	04/06/20 Cured= 2580	West Bengal	June 2020
1591209000	0	04/06/20 Cured= 0	Cases being reassigned to states	June 2020
1591295400	33	05/06/20 Cured= 33	Andaman and Nicobar Islands	June 2020
1591295400	2539	05/06/20 Cured= 2539	Andhra Pradesh	June 2020
1591295400	1	05/06/20 Cured= 1	Arunachal Pradesh	June 2020
1591295400	442	05/06/20 Cured= 442	Assam	June 2020
1591295400	2210	05/06/20 Cured= 2210	Bihar	June 2020
1591295400	214	05/06/20 Cured= 214	Chandigarh	June 2020
1591295400	213	05/06/20 Cured= 213	Chhattisgarh	June 2020
1591295400	1	05/06/20 Cured= 1	Dadar Nagar Haveli	June 2020
1591295400	9898	05/06/20 Cured= 9898	Delhi	June 2020
1591295400	57	05/06/20 Cured= 57	Goa	June 2020
1591295400	12667	05/06/20 Cured= 12667	Gujarat	June 2020
1591295400	2134	05/06/20 Cured= 2134	Haryana	June 2020
1591295400	179	05/06/20 Cured= 179	Himachal Pradesh	June 2020
1591295400	1048	05/06/20 Cured= 1048	Jammu and Kashmir	June 2020
1591295400	354	05/06/20 Cured= 354	Jharkhand	June 2020
1591295400	1610	05/06/20 Cured= 1610	Karnataka	June 2020
1591295400	690	05/06/20 Cured= 690	Kerala	June 2020
1591295400	48	05/06/20 Cured= 48	Ladakh	June 2020
1591295400	5637	05/06/20 Cured= 5637	Madhya Pradesh	June 2020
1591295400	33681	05/06/20 Cured= 33681	Maharashtra	June 2020
1591295400	38	05/06/20 Cured= 38	Manipur	June 2020
1591295400	13	05/06/20 Cured= 13	Meghalaya	June 2020
1591295400	1	05/06/20 Cured= 1	Mizoram	June 2020
1591295400	0	05/06/20 Cured= 0	Nagaland	June 2020
1591295400	1416	05/06/20 Cured= 1416	Odisha	June 2020
1591295400	25	05/06/20 Cured= 25	Puducherry	June 2020
1591295400	2043	05/06/20 Cured= 2043	Punjab	June 2020
1591295400	7104	05/06/20 Cured= 7104	Rajasthan	June 2020
1591295400	0	05/06/20 Cured= 0	Sikkim	June 2020
1591295400	14902	05/06/20 Cured= 14902	Tamil Nadu	June 2020
1591295400	1587	05/06/20 Cured= 1587	Telengana	June 2020
1591295400	173	05/06/20 Cured= 173	Tripura	June 2020
1591295400	297	05/06/20 Cured= 297	Uttarakhand	June 2020
1591295400	5439	05/06/20 Cured= 5439	Uttar Pradesh	June 2020
1591295400	2768	05/06/20 Cured= 2768	West Bengal	June 2020
1591295400	0	05/06/20 Cured= 0	Cases being reassigned to states	June 2020
1591381800	33	06/06/20 Cured= 33	Andaman and Nicobar Islands	June 2020
1591381800	2576	06/06/20 Cured= 2576	Andhra Pradesh	June 2020
1591381800	1	06/06/20 Cured= 1	Arunachal Pradesh	June 2020
1591381800	498	06/06/20 Cured= 498	Assam	June 2020
1591381800	2225	06/06/20 Cured= 2225	Bihar	June 2020
1591381800	222	06/06/20 Cured= 222	Chandigarh	June 2020
1591381800	244	06/06/20 Cured= 244	Chhattisgarh	June 2020
1591381800	1	06/06/20 Cured= 1	Dadar Nagar Haveli	June 2020
1591381800	10315	06/06/20 Cured= 10315	Delhi	June 2020
1591381800	65	06/06/20 Cured= 65	Goa	June 2020
1591381800	13003	06/06/20 Cured= 13003	Gujarat	June 2020
1591381800	2134	06/06/20 Cured= 2134	Haryana	June 2020
1591381800	189	06/06/20 Cured= 189	Himachal Pradesh	June 2020
1591381800	1086	06/06/20 Cured= 1086	Jammu and Kashmir	June 2020
1591381800	410	06/06/20 Cured= 410	Jharkhand	June 2020
1591381800	1688	06/06/20 Cured= 1688	Karnataka	June 2020
1591381800	712	06/06/20 Cured= 712	Kerala	June 2020
1591381800	48	06/06/20 Cured= 48	Ladakh	June 2020
1591381800	5878	06/06/20 Cured= 5878	Madhya Pradesh	June 2020
1591381800	35156	06/06/20 Cured= 35156	Maharashtra	June 2020
1591381800	41	06/06/20 Cured= 41	Manipur	June 2020
1591381800	13	06/06/20 Cured= 13	Meghalaya	June 2020
1591381800	1	06/06/20 Cured= 1	Mizoram	June 2020
1591381800	0	06/06/20 Cured= 0	Nagaland	June 2020
1591381800	1604	06/06/20 Cured= 1604	Odisha	June 2020
1591381800	36	06/06/20 Cured= 36	Puducherry	June 2020
1591381800	2069	06/06/20 Cured= 2069	Punjab	June 2020
1591381800	7359	06/06/20 Cured= 7359	Rajasthan	June 2020
1591381800	0	06/06/20 Cured= 0	Sikkim	June 2020
1591381800	15762	06/06/20 Cured= 15762	Tamil Nadu	June 2020
1591381800	1627	06/06/20 Cured= 1627	Telengana	June 2020
1591381800	173	06/06/20 Cured= 173	Tripura	June 2020
1591381800	344	06/06/20 Cured= 344	Uttarakhand	June 2020
1591381800	5648	06/06/20 Cured= 5648	Uttar Pradesh	June 2020
1591381800	2912	06/06/20 Cured= 2912	West Bengal	June 2020
1591381800	0	06/06/20 Cured= 0	Cases being reassigned to states	June 2020
1591468200	33	07/06/20 Cured= 33	Andaman and Nicobar Islands	June 2020
1591468200	2620	07/06/20 Cured= 2620	Andhra Pradesh	June 2020
1591468200	1	07/06/20 Cured= 1	Arunachal Pradesh	June 2020
1591468200	547	07/06/20 Cured= 547	Assam	June 2020
1591468200	2425	07/06/20 Cured= 2425	Bihar	June 2020
1591468200	273	07/06/20 Cured= 273	Chandigarh	June 2020
1591468200	266	07/06/20 Cured= 266	Chhattisgarh	June 2020
1591468200	1	07/06/20 Cured= 1	Dadar Nagar Haveli	June 2020
1591468200	10664	07/06/20 Cured= 10664	Delhi	June 2020
1591468200	65	07/06/20 Cured= 65	Goa	June 2020
1591468200	13316	07/06/20 Cured= 13316	Gujarat	June 2020
1591468200	2134	07/06/20 Cured= 2134	Haryana	June 2020
1591468200	194	07/06/20 Cured= 194	Himachal Pradesh	June 2020
1591468200	1126	07/06/20 Cured= 1126	Jammu and Kashmir	June 2020
1591468200	473	07/06/20 Cured= 473	Jharkhand	June 2020
1591468200	1968	07/06/20 Cured= 1968	Karnataka	June 2020
1591468200	762	07/06/20 Cured= 762	Kerala	June 2020
1591468200	48	07/06/20 Cured= 48	Ladakh	June 2020
1591468200	6108	07/06/20 Cured= 6108	Madhya Pradesh	June 2020
1591468200	37390	07/06/20 Cured= 37390	Maharashtra	June 2020
1591468200	52	07/06/20 Cured= 52	Manipur	June 2020
1591468200	13	07/06/20 Cured= 13	Meghalaya	June 2020
1591468200	1	07/06/20 Cured= 1	Mizoram	June 2020
1591468200	0	07/06/20 Cured= 0	Nagaland	June 2020
1591468200	1716	07/06/20 Cured= 1716	Odisha	June 2020
1591468200	36	07/06/20 Cured= 36	Puducherry	June 2020
1591468200	2092	07/06/20 Cured= 2092	Punjab	June 2020
1591468200	7501	07/06/20 Cured= 7501	Rajasthan	June 2020
1591468200	0	07/06/20 Cured= 0	Sikkim	June 2020
1591468200	16395	07/06/20 Cured= 16395	Tamil Nadu	June 2020
1591468200	1710	07/06/20 Cured= 1710	Telengana	June 2020
1591468200	173	07/06/20 Cured= 173	Tripura	June 2020
1591468200	423	07/06/20 Cured= 423	Uttarakhand	June 2020
1591468200	5648	07/06/20 Cured= 5648	Uttar Pradesh	June 2020
1591468200	3119	07/06/20 Cured= 3119	West Bengal	June 2020
1591468200	0	07/06/20 Cured= 0	Cases being reassigned to states	June 2020
1591554600	33	08/06/20 Cured= 33	Andaman and Nicobar Islands	June 2020
1591554600	2682	08/06/20 Cured= 2682	Andhra Pradesh	June 2020
1591554600	1	08/06/20 Cured= 1	Arunachal Pradesh	June 2020
1591554600	615	08/06/20 Cured= 615	Assam	June 2020
1591554600	2480	08/06/20 Cured= 2480	Bihar	June 2020
1591554600	273	08/06/20 Cured= 273	Chandigarh	June 2020
1591554600	283	08/06/20 Cured= 283	Chhattisgarh	June 2020
1591554600	2	08/06/20 Cured= 2	Dadar Nagar Haveli	June 2020
1591554600	10664	08/06/20 Cured= 10664	Delhi	June 2020
1591554600	65	08/06/20 Cured= 65	Goa	June 2020
1591554600	13635	08/06/20 Cured= 13635	Gujarat	June 2020
1591554600	2134	08/06/20 Cured= 2134	Haryana	June 2020
1591554600	224	08/06/20 Cured= 224	Himachal Pradesh	June 2020
1591554600	1216	08/06/20 Cured= 1216	Jammu and Kashmir	June 2020
1591554600	490	08/06/20 Cured= 490	Jharkhand	June 2020
1591554600	2132	08/06/20 Cured= 2132	Karnataka	June 2020
1591554600	803	08/06/20 Cured= 803	Kerala	June 2020
1591554600	50	08/06/20 Cured= 50	Ladakh	June 2020
1591554600	6331	08/06/20 Cured= 6331	Madhya Pradesh	June 2020
1591554600	39314	08/06/20 Cured= 39314	Maharashtra	June 2020
1591554600	52	08/06/20 Cured= 52	Manipur	June 2020
1591554600	13	08/06/20 Cured= 13	Meghalaya	June 2020
1591554600	1	08/06/20 Cured= 1	Mizoram	June 2020
1591554600	8	08/06/20 Cured= 8	Nagaland	June 2020
1591554600	1894	08/06/20 Cured= 1894	Odisha	June 2020
1591554600	36	08/06/20 Cured= 36	Puducherry	June 2020
1591554600	2106	08/06/20 Cured= 2106	Punjab	June 2020
1591554600	7641	08/06/20 Cured= 7641	Rajasthan	June 2020
1591554600	0	08/06/20 Cured= 0	Sikkim	June 2020
1591554600	16999	08/06/20 Cured= 16999	Tamil Nadu	June 2020
1591554600	1710	08/06/20 Cured= 1710	Telengana	June 2020
1591554600	192	08/06/20 Cured= 192	Tripura	June 2020
1591554600	528	08/06/20 Cured= 528	Uttarakhand	June 2020
